app_type,group_id,objective_bin,main_heuristic_id,main_strategy,main_objective,main_obj_rank,main_obj_percentile,main_is_good_top10pct,neighbor_rank,neighbor_heuristic_id,neighbor_strategy,neighbor_objective,ast_cosine_sim,neighbor_obj_diff,neighbor_is_better_than_main
premarshalling_astar,6,mid,pop_0_op_i1_n0_250821_120940,i1,1.17207,2928,0.630084,False,5,pop_11_op_e1_n10_250821_202035,e1,1.5864,0.9978538674424113,0.4143300000000001,False
premarshalling_astar,7,low,pop_16_op_e1_n17_250819_105708,e1,0.35344,1282,0.275877,False,1,pop_17_op_e2_n17_250819_154113,e2,0.2799,0.9995165908746179,-0.07354,True
premarshalling_astar,7,low,pop_16_op_e1_n17_250819_105708,e1,0.35344,1282,0.275877,False,2,pop_18_op_m1_n1_250819_203800,m1,0.3324,0.9993948334452972,-0.021040000000000003,True
premarshalling_astar,7,low,pop_16_op_e1_n17_250819_105708,e1,0.35344,1282,0.275877,False,3,pop_14_op_e1_n19_250819_032631,e1,10.69957,0.9993139678505001,10.346129999999999,False
premarshalling_astar,7,low,pop_16_op_e1_n17_250819_105708,e1,0.35344,1282,0.275877,False,4,pop_15_op_e2_n12_250819_075923,e2,3.22139,0.9992677118369134,2.86795,False
premarshalling_astar,7,low,pop_16_op_e1_n17_250819_105708,e1,0.35344,1282,0.275877,False,5,pop_7_op_m1_n11_250818_013530,m1,8.81957,0.9992313368622997,8.46613,False
premarshalling_astar,8,high,pop_0_op_i1_n9_250825_095101,i1,13.9329,4543,0.97762,False,1,pop_18_op_e1_n0_251114_120931,e1,0.11937,0.9945287658451385,-13.81353,True
premarshalling_astar,8,high,pop_0_op_i1_n9_250825_095101,i1,13.9329,4543,0.97762,False,2,pop_19_op_m2_n16_251114_134114,m2,0.34066,0.9942290212571603,-13.59224,True
premarshalling_astar,8,high,pop_0_op_i1_n9_250825_095101,i1,13.9329,4543,0.97762,False,3,pop_19_op_e1_n0_251114_125527,e1,0.33867,0.9941226655351355,-13.59423,True
premarshalling_astar,8,high,pop_0_op_i1_n9_250825_095101,i1,13.9329,4543,0.97762,False,4,pop_12_op_e1_n3_250825_195929,e1,0.96818,0.993613271390772,-12.96472,True
premarshalling_astar,8,high,pop_0_op_i1_n9_250825_095101,i1,13.9329,4543,0.97762,False,5,pop_18_op_m2_n6_251114_124328,m2,0.32216,0.9935140926232422,-13.61074,True
premarshalling_astar,9,mid,pop_17_op_e1_n11_250822_005416,e1,0.50625,2090,0.449753,False,1,pop_11_op_e2_n8_250821_203358,e2,0.4012,0.998364408676407,-0.10504999999999998,True
premarshalling_astar,9,mid,pop_17_op_e1_n11_250822_005416,e1,0.50625,2090,0.449753,False,2,pop_17_op_e2_n11_250822_020553,e2,0.35506,0.9982330650201675,-0.15119,True
premarshalling_astar,9,mid,pop_17_op_e1_n11_250822_005416,e1,0.50625,2090,0.449753,False,3,pop_13_op_m2_n9_250821_223431,m2,0.25831,0.9981722485986076,-0.24794,True
premarshalling_astar,9,mid,pop_17_op_e1_n11_250822_005416,e1,0.50625,2090,0.449753,False,4,pop_19_op_m1_n13_250822_035734,m1,0.29684,0.9980522111890325,-0.20940999999999999,True
premarshalling_astar,9,mid,pop_17_op_e1_n11_250822_005416,e1,0.50625,2090,0.449753,False,5,pop_11_op_m1_n13_250821_204759,m1,0.16953,0.9979762989131761,-0.33672,True
premarshalling_astar,10,high,pop_11_op_m1_n15_250818_181344,m1,3.27528,3497,0.752529,False,1,pop_10_op_m2_n11_250818_151722,m2,3.27528,1.0000000000000002,0.0,False
premarshalling_astar,10,high,pop_11_op_m1_n15_250818_181344,m1,3.27528,3497,0.752529,False,2,pop_7_op_m2_n8_250818_030647,m2,3.33361,0.9992628673896007,0.058330000000000215,False
premarshalling_astar,10,high,pop_11_op_m1_n15_250818_181344,m1,3.27528,3497,0.752529,False,3,pop_10_op_m1_n9_250818_140658,m1,4.10429,0.9970370322996556,0.8290099999999998,False
premarshalling_astar,10,high,pop_11_op_m1_n15_250818_181344,m1,3.27528,3497,0.752529,False,4,pop_11_op_m1_n8_250818_181344,m1,4.10429,0.9970370322996556,0.8290099999999998,False
premarshalling_astar,10,high,pop_11_op_m1_n15_250818_181344,m1,3.27528,3497,0.752529,False,5,pop_7_op_m2_n4_250818_030647,m2,8.81957,0.9966662349622109,5.54429,False
puzzle_astar,1,low,pop_14_op_m2_n5_251009_013943,m2,1.50491,1411,0.290449,False,1,pop_12_op_m2_n11_251008_202653,m2,1.19082,0.9999811323558706,-0.31409,True
puzzle_astar,1,low,pop_14_op_m2_n5_251009_013943,m2,1.50491,1411,0.290449,False,2,pop_7_op_e2_n14_251008_083110,e2,0.91527,0.9999547696678925,-0.5896399999999999,True
puzzle_astar,1,low,pop_14_op_m2_n5_251009_013943,m2,1.50491,1411,0.290449,False,3,pop_13_op_m1_n6_251008_230239,m1,0.91527,0.9999547696678925,-0.5896399999999999,True
puzzle_astar,1,low,pop_14_op_m2_n5_251009_013943,m2,1.50491,1411,0.290449,False,4,pop_7_op_m2_n17_251008_092925,m2,1.18465,0.9999374582475902,-0.32026,True
puzzle_astar,1,low,pop_14_op_m2_n5_251009_013943,m2,1.50491,1411,0.290449,False,5,pop_14_op_m2_n1_251009_013943,m2,0.91527,0.9999247044049246,-0.5896399999999999,True
puzzle_astar,2,mid,pop_8_op_m1_n8_251005_093415,m1,1.617,1627,0.334911,False,1,pop_16_op_m1_n19_251006_003147,m1,1.66645,0.9995865365288815,0.049449999999999994,False
puzzle_astar,2,mid,pop_8_op_m1_n8_251005_093415,m1,1.617,1627,0.334911,False,2,pop_13_op_m1_n0_251005_191524,m1,1.30439,0.9994950253701504,-0.31261000000000005,True
puzzle_astar,2,mid,pop_8_op_m1_n8_251005_093415,m1,1.617,1627,0.334911,False,3,pop_12_op_m1_n16_251005_163256,m1,1.67621,0.9994415220766774,0.059209999999999985,False
puzzle_astar,2,mid,pop_8_op_m1_n8_251005_093415,m1,1.617,1627,0.334911,False,4,pop_7_op_e2_n0_251005_072556,e2,1.14855,0.999331382204668,-0.46845000000000003,True
puzzle_astar,2,mid,pop_8_op_m1_n8_251005_093415,m1,1.617,1627,0.334911,False,5,pop_10_op_m2_n11_251005_132908,m2,1.63478,0.999331382204668,0.017779999999999907,False
puzzle_astar,3,low,pop_19_op_m1_n11_251006_055659,m1,0.91381,433,0.089131,True,1,pop_18_op_m1_n0_251006_040930,m1,1.25319,0.9998648151653852,0.33938,False
puzzle_astar,3,low,pop_19_op_m1_n11_251006_055659,m1,0.91381,433,0.089131,True,2,pop_17_op_m2_n11_251006_024659,m2,1.54305,0.9997932158125518,0.62924,False
puzzle_astar,3,low,pop_19_op_m1_n11_251006_055659,m1,0.91381,433,0.089131,True,3,pop_16_op_m1_n12_251006_003147,m1,0.91092,0.9997921287109872,-0.002890000000000059,True
puzzle_astar,3,low,pop_19_op_m1_n11_251006_055659,m1,0.91381,433,0.089131,True,4,pop_16_op_m1_n7_251006_003147,m1,1.51329,0.9997474864153179,0.59948,False
puzzle_astar,3,low,pop_19_op_m1_n11_251006_055659,m1,0.91381,433,0.089131,True,5,pop_18_op_m1_n4_251006_040930,m1,0.91381,0.999739434484872,0.0,False
puzzle_astar,4,low,pop_19_op_e2_n5_251006_053013,e2,1.1781,950,0.195554,False,1,pop_19_op_m1_n8_251006_055659,m1,0.91263,0.9999127351936579,-0.2654699999999999,True
puzzle_astar,4,low,pop_19_op_e2_n5_251006_053013,e2,1.1781,950,0.195554,False,2,pop_19_op_e2_n17_251006_053013,e2,0.91263,0.9999008207529138,-0.2654699999999999,True
puzzle_astar,4,low,pop_19_op_e2_n5_251006_053013,e2,1.1781,950,0.195554,False,3,pop_18_op_m1_n9_251006_040930,m1,1.45501,0.9998858996694902,0.27691,False
puzzle_astar,4,low,pop_19_op_e2_n5_251006_053013,e2,1.1781,950,0.195554,False,4,pop_16_op_e1_n2_251005_234007,e1,1.53886,0.9998230072507474,0.36075999999999997,False
puzzle_astar,4,low,pop_19_op_e2_n5_251006_053013,e2,1.1781,950,0.195554,False,5,pop_16_op_m1_n0_251006_003147,m1,1.08893,0.999715325295511,-0.08916999999999997,True
puzzle_astar,5,mid,pop_3_op_m2_n16_251005_011247,m2,1.74981,1815,0.373611,False,1,pop_2_op_m2_n13_251004_233101,m2,2.5337,0.9986902747555517,0.78389,False
puzzle_astar,5,mid,pop_3_op_m2_n16_251005_011247,m2,1.74981,1815,0.373611,False,2,pop_3_op_m1_n0_251005_004701,m1,2.28037,0.9986902747555517,0.5305599999999999,False
puzzle_astar,5,mid,pop_3_op_m2_n16_251005_011247,m2,1.74981,1815,0.373611,False,3,pop_1_op_m1_n1_251004_212208,m1,2.0088,0.9986504464263212,0.25898999999999983,False
puzzle_astar,5,mid,pop_3_op_m2_n16_251005_011247,m2,1.74981,1815,0.373611,False,4,pop_1_op_e1_n10_251004_203346,e1,2.28037,0.998591270324218,0.5305599999999999,False
puzzle_astar,5,mid,pop_3_op_m2_n16_251005_011247,m2,1.74981,1815,0.373611,False,5,pop_1_op_m1_n4_251004_212208,m1,2.28037,0.9985545433316814,0.5305599999999999,False
puzzle_astar,6,mid,pop_0_op_i1_n9_251016_142943,i1,2.20381,2818,0.580074,False,1,pop_0_op_i1_n1_251004_184152,i1,2.20381,0.9999999999999998,0.0,False
puzzle_astar,6,mid,pop_0_op_i1_n9_251016_142943,i1,2.20381,2818,0.580074,False,2,pop_0_op_i1_n8_251016_142943,i1,2.20381,0.9999999999999998,0.0,False
puzzle_astar,6,mid,pop_0_op_i1_n9_251016_142943,i1,2.20381,2818,0.580074,False,3,pop_0_op_i1_n15_251016_195425,i1,2.20381,0.9999999999999998,0.0,False
puzzle_astar,6,mid,pop_0_op_i1_n9_251016_142943,i1,2.20381,2818,0.580074,False,4,pop_0_op_i1_n6_251007_183925,i1,2.20381,0.9999999999999998,0.0,False
puzzle_astar,6,mid,pop_0_op_i1_n9_251016_142943,i1,2.20381,2818,0.580074,False,5,pop_0_op_i1_n6_251007_190335,i1,2.20381,0.9999999999999998,0.0,False
puzzle_astar,7,low,pop_9_op_e1_n9_251005_102726,e1,1.26911,1091,0.224578,False,1,pop_7_op_m2_n17_251005_081804,m2,1.23234,1.0,-0.03676999999999997,True
puzzle_astar,7,low,pop_9_op_e1_n9_251005_102726,e1,1.26911,1091,0.224578,False,2,pop_6_op_e1_n5_251005_051231,e1,1.26911,1.0,0.0,False
puzzle_astar,7,low,pop_9_op_e1_n9_251005_102726,e1,1.26911,1091,0.224578,False,3,pop_6_op_m2_n4_251005_063028,m2,1.7025,1.0,0.43338999999999994,False
puzzle_astar,7,low,pop_9_op_e1_n9_251005_102726,e1,1.26911,1091,0.224578,False,4,pop_6_op_m2_n2_251005_063028,m2,1.24458,1.0,-0.02452999999999994,True
puzzle_astar,7,low,pop_9_op_e1_n9_251005_102726,e1,1.26911,1091,0.224578,False,5,pop_6_op_m2_n19_251005_063028,m2,1.88412,0.999962395401299,0.6150100000000001,False
puzzle_astar,8,high,pop_0_op_i1_n15_251016_142943,i1,2.5337,3600,0.741046,False,1,pop_0_op_i1_n12_251004_181821,i1,2.5337,1.0000000000000002,0.0,False
puzzle_astar,8,high,pop_0_op_i1_n15_251016_142943,i1,2.5337,3600,0.741046,False,2,pop_0_op_i1_n9_251004_184152,i1,2.5337,1.0000000000000002,0.0,False
puzzle_astar,8,high,pop_0_op_i1_n15_251016_142943,i1,2.5337,3600,0.741046,False,3,pop_0_op_i1_n5_251004_184152,i1,2.5337,1.0000000000000002,0.0,False
puzzle_astar,8,high,pop_0_op_i1_n15_251016_142943,i1,2.5337,3600,0.741046,False,4,pop_0_op_i1_n7_251004_184152,i1,2.5337,1.0000000000000002,0.0,False
puzzle_astar,8,high,pop_0_op_i1_n15_251016_142943,i1,2.5337,3600,0.741046,False,5,pop_0_op_i1_n7_251016_195425,i1,2.5337,1.0000000000000002,0.0,False
puzzle_astar,9,mid,pop_4_op_e1_n14_251008_022932,e1,1.90788,2192,0.451214,False,1,pop_17_op_e1_n8_251006_012645,e1,2.5337,0.9976559294073295,0.62582,False
puzzle_astar,9,mid,pop_4_op_e1_n14_251008_022932,e1,1.90788,2192,0.451214,False,2,pop_18_op_m1_n14_251006_040930,m1,2.09752,0.9974822905406576,0.1896399999999998,False
puzzle_astar,9,mid,pop_4_op_e1_n14_251008_022932,e1,1.90788,2192,0.451214,False,3,pop_6_op_e1_n10_251005_051231,e1,2.5337,0.9973404255110146,0.62582,False
puzzle_astar,9,mid,pop_4_op_e1_n14_251008_022932,e1,1.90788,2192,0.451214,False,4,pop_18_op_e1_n1_251006_031442,e1,2.27773,0.9971858728428858,0.36985,False
puzzle_astar,9,mid,pop_4_op_e1_n14_251008_022932,e1,1.90788,2192,0.451214,False,5,pop_18_op_e2_n19_251009_085040,e2,2.5337,0.9971484216447387,0.62582,False
puzzle_astar,10,high,pop_18_op_m1_n0_251009_092244,m1,2.37694,3334,0.686291,False,1,pop_19_op_m1_n5_251009_112827,m1,2.37694,0.9994973196483206,0.0,False
puzzle_astar,10,high,pop_18_op_m1_n0_251009_092244,m1,2.37694,3334,0.686291,False,2,pop_5_op_e1_n16_251023_161129,e1,2.2888,0.9987941596490498,-0.08813999999999966,True
puzzle_astar,10,high,pop_18_op_m1_n0_251009_092244,m1,2.37694,3334,0.686291,False,3,pop_15_op_m1_n1_251009_031407,m1,2.2888,0.9986639045124238,-0.08813999999999966,True
puzzle_astar,10,high,pop_18_op_m1_n0_251009_092244,m1,2.37694,3334,0.686291,False,4,pop_14_op_e1_n14_251009_000518,e1,2.10756,0.9985954261694455,-0.26937999999999995,True
puzzle_astar,10,high,pop_18_op_m1_n0_251009_092244,m1,2.37694,3334,0.686291,False,5,pop_12_op_m1_n12_251008_195611,m1,2.5337,0.9985820248295489,0.15676000000000023,False
