i,j,heuristic_i,heuristic_j,distance_struct,distance_perf
2170,2351,pop_17_op_m2_n3_251225_011805,pop_1_op_e2_n2_251224_194452,0.80780965,0.30838
342,2924,pop_13_op_e1_n14_251224_172042,pop_9_op_e1_n6_251224_220604,0.7673648,0.0007000007
3239,3403,pop_12_op_e1_n13_251225_054026,pop_14_op_e2_n11_251225_062408,0.5924818,0.025960002
973,1860,pop_2_op_e2_n19_251224_141407,pop_13_op_m1_n5_251224_234324,0.76627344,0.2952
3980,4096,pop_3_op_m1_n10_251225_030303,pop_5_op_e1_n17_251225_032818,0.8435679,0.63407
3441,3521,pop_14_op_m2_n0_251225_063404,pop_15_op_m2_n13_251225_065356,0.7763442,0.0066399984
925,1616,pop_1_op_m2_n0_251224_140724,pop_10_op_e2_n11_251224_223125,0.7700204,0.088039994
1933,2983,pop_14_op_m1_n4_251225_000514,pop_9_op_m2_n9_251224_222110,0.5805247,0.01861
113,3247,pop_10_op_e1_n17_251224_163329,pop_12_op_e1_n2_251225_054026,0.8344767,0.50297
1483,2213,pop_9_op_m2_n8_251224_162951,pop_18_op_m1_n14_251225_013420,0.82169646,0.0070399996
257,3281,pop_11_op_m2_n7_251224_170039,pop_12_op_m1_n18_251225_055047,0.7012675,0.1789
3993,4388,pop_3_op_m1_n5_251225_030303,pop_9_op_e2_n12_251225_044740,0.85497534,0.53848
2845,3632,pop_8_op_e1_n17_251224_214409,pop_17_op_e2_n4_251225_072127,0.81977636,1.45477
1045,3389,pop_3_op_e2_n18_251224_142734,pop_14_op_e1_n13_251225_061852,0.78400064,0.54331
2820,3572,pop_7_op_m2_n12_251224_213900,pop_16_op_e2_n7_251225_070340,0.82074594,0.010259986
86,1202,pop_0_op_m2_n0_251224_135519,pop_5_op_m2_n4_251224_153547,0.84378284,0.00815
2441,3534,pop_2_op_m1_n2_251224_200232,pop_15_op_m2_n7_251225_065356,0.8314053,0.017
495,1618,pop_15_op_e1_n19_251224_175346,pop_10_op_e2_n13_251224_223125,0.7758614,0.022640001
242,2365,pop_11_op_m2_n11_251224_170039,pop_1_op_m1_n16_251224_194832,0.8505231,0.005230002
1086,1397,pop_3_op_m2_n1_251224_143354,pop_8_op_m2_n11_251224_161520,0.050717678,0.0011100024
1308,1391,pop_7_op_e2_n1_251224_155616,pop_8_op_m1_n6_251224_161205,0.6860142,0.021639999
700,3226,pop_17_op_m2_n14_251224_184426,pop_11_op_m2_n19_251225_053606,0.7961159,0.0030199997
3959,4272,pop_3_op_e1_n4_251225_025438,pop_7_op_m1_n2_251225_041334,0.72664225,0.89194
656,3448,pop_17_op_e1_n9_251224_183126,pop_14_op_m2_n16_251225_063404,0.74458265,0.16641
383,3288,pop_13_op_m1_n19_251224_172917,pop_12_op_m1_n6_251225_055047,0.81689113,1.179
2513,4161,pop_3_op_m1_n1_251224_201815,pop_6_op_e1_n11_251225_034519,0.79452765,1.47228
1649,2467,pop_10_op_m1_n7_251224_223726,pop_3_op_e1_n0_251224_200916,0.823785,1.1465
1133,1946,pop_4_op_m1_n15_251224_152507,pop_14_op_m2_n16_251225_001033,0.8271589,0.02787
3278,4204,pop_12_op_m1_n15_251225_055047,pop_6_op_m1_n4_251225_035422,0.3776733,0.72281003
1703,2319,pop_11_op_m1_n0_251224_230102,pop_19_op_m2_n6_251225_020114,0.6622909,0.10605
568,2508,pop_16_op_e1_n18_251224_181432,pop_3_op_m1_n15_251224_201815,0.830398,0.00795
66,3243,pop_0_op_i1_n9_251224_134528,pop_12_op_e1_n17_251225_054026,0.85898185,0.029170003
782,2035,pop_18_op_m2_n1_251224_190103,pop_16_op_e1_n12_251225_003913,0.8730111,0.76979005
2458,3030,pop_2_op_m2_n1_251224_200551,pop_0_op_i1_n16_251225_020644,0.89384305,0.54903996
2200,4218,pop_18_op_e2_n1_251225_012910,pop_6_op_m2_n17_251225_035854,0.8081721,0.03954
2730,4161,pop_6_op_m1_n14_251224_211232,pop_6_op_e1_n11_251225_034519,0.8180071,0.007940002
1603,3599,pop_10_op_e1_n17_251224_222545,pop_16_op_m2_n4_251225_071226,0.7903423,1.2791001
96,3468,pop_0_op_m2_n19_251224_135519,pop_15_op_e1_n16_251225_063845,0.75310206,0.61998004
2723,4020,pop_6_op_e2_n8_251224_210709,pop_4_op_e1_n13_251225_031040,0.8114703,0.0089500025
2130,3631,pop_17_op_e2_n19_251225_010642,pop_17_op_e2_n3_251225_072127,0.8436971,0.54683995
621,1866,pop_16_op_m2_n13_251224_182728,pop_13_op_m2_n10_251224_234834,0.71117777,0.30475998
1672,3393,pop_11_op_e1_n0_251224_224831,pop_14_op_e1_n19_251225_061852,0.8170937,0.024349999
295,2897,pop_12_op_e2_n8_251224_170832,pop_8_op_m2_n14_251224_220122,0.79673815,0.52058
1370,4385,pop_8_op_e2_n3_251224_160837,pop_9_op_e1_n9_251225_044224,0.8733689,0.11812
21,479,pop_0_op_e2_n10_251224_134950,pop_14_op_m2_n2_251224_174931,0.8573472,1.50457
2824,3190,pop_7_op_m2_n16_251224_213900,pop_11_op_e2_n1_251225_052631,0.7958883,0.97555
3761,3805,pop_19_op_e2_n13_251225_075804,pop_19_op_m2_n1_251225_080724,0.50563323,0.09578
2673,4228,pop_5_op_m2_n13_251224_205730,pop_6_op_m2_n8_251225_035854,0.7633097,0.02787
1883,3162,pop_13_op_m2_n8_251224_234834,pop_11_op_e1_n11_251225_052112,0.8505768,0.013490001
526,636,pop_15_op_m1_n14_251224_180306,pop_16_op_m2_n9_251224_182728,0.7382612,0.66958
1204,4151,pop_5_op_m2_n7_251224_153547,pop_5_op_m2_n2_251225_034132,0.8166109,0.0075400025
859,3780,pop_19_op_m2_n1_251224_191815,pop_19_op_m1_n15_251225_080316,0.800576,0.0328
2339,3902,pop_1_op_e2_n0_251224_194452,pop_2_op_e1_n7_251225_024037,0.88065004,0.07868001
2831,3036,pop_7_op_m2_n4_251224_213900,pop_0_op_i1_n19_251225_020644,0.78061724,0.12134001
545,3807,pop_15_op_m2_n13_251224_181033,pop_19_op_m2_n3_251225_080724,0.8058414,0.74333
541,4149,pop_15_op_m2_n0_251224_181033,pop_5_op_m2_n18_251225_034132,0.8435315,1.50438
2125,2661,pop_17_op_e2_n14_251225_010642,pop_5_op_m1_n2_251224_205314,0.5446379,0.049709998
2561,2614,pop_4_op_e2_n10_251224_203033,pop_4_op_m2_n8_251224_203859,0.60596997,0.007749999
143,1854,pop_10_op_m1_n0_251224_164130,pop_13_op_m1_n18_251224_234324,0.84854686,0.0
2523,3049,pop_3_op_m2_n10_251224_202201,pop_0_op_i1_n7_251225_020644,0.81988287,1.4807299
2420,2999,pop_2_op_e2_n16_251224_195847,pop_0_op_e2_n0_251225_021428,0.879907,1.3218601
54,2874,pop_0_op_i1_n2_251224_134528,pop_8_op_m1_n10_251224_215632,0.8284031,1.4538699
425,2632,pop_14_op_e1_n4_251224_173716,pop_5_op_e2_n11_251224_204803,0.7915496,0.14539
1958,2019,pop_14_op_m2_n9_251225_001033,pop_15_op_m2_n16_251225_003358,0.4647446,0.027970001
870,3211,pop_1_op_e1_n11_251224_135754,pop_11_op_m1_n5_251225_053143,0.8421241,1.4708699
240,3668,pop_11_op_m2_n0_251224_170039,pop_18_op_e1_n11_251225_073318,0.77625793,0.89315
1870,1917,pop_13_op_m2_n14_251224_234834,pop_14_op_e2_n8_251224_235922,0.55175036,1.48053
1312,1762,pop_7_op_e2_n6_251224_155616,pop_12_op_e2_n18_251224_231546,0.7465274,0.010670001
2702,4304,pop_6_op_e1_n4_251224_210210,pop_8_op_e1_n14_251225_042246,0.8334819,1.4763
2038,4001,pop_16_op_e1_n15_251225_003913,pop_3_op_m2_n12_251225_030636,0.86398584,0.24962
1401,3118,pop_8_op_m2_n16_251224_161520,pop_10_op_e2_n5_251225_050712,0.8189479,0.13633001
1966,3577,pop_15_op_e1_n17_251225_001559,pop_16_op_m1_n12_251225_070858,0.7659664,1.45548
53,2569,pop_0_op_i1_n2_251224_134318,pop_4_op_e2_n19_251224_203033,0.9269499,0.02715993
1342,4122,pop_7_op_m2_n5_251224_160301,pop_5_op_e2_n8_251225_033249,0.75954384,1.50135
2291,4176,pop_19_op_m1_n17_251225_015609,pop_6_op_e2_n10_251225_034959,0.8109346,0.26079
679,4082,pop_17_op_m1_n13_251224_184025,pop_4_op_m2_n4_251225_032359,0.7952002,1.12436
2841,3281,pop_8_op_e1_n13_251224_214409,pop_12_op_m1_n18_251225_055047,0.7859982,0.03099
2248,3472,pop_19_op_e1_n12_251225_014412,pop_15_op_e1_n1_251225_063845,0.8243555,0.01609
2422,4320,pop_2_op_e2_n1_251224_195847,pop_8_op_e2_n14_251225_042810,0.7980738,0.02002
491,2599,pop_15_op_e1_n15_251224_175346,pop_4_op_m2_n12_251224_203859,0.7484897,1.37156
70,1737,pop_0_op_m1_n13_251224_135244,pop_11_op_m2_n5_251224_230524,0.83168596,0.07969
933,4431,pop_1_op_m2_n17_251224_140724,pop_9_op_m2_n15_251225_045729,0.7346762,0.09227
196,575,pop_11_op_e1_n5_251224_164829,pop_16_op_e1_n6_251224_181432,0.79148847,1.3078799
893,3908,pop_1_op_e2_n15_251224_140121,pop_2_op_e2_n5_251225_024454,0.8812381,1.10826
425,3042,pop_14_op_e1_n4_251224_173716,pop_0_op_i1_n3_251225_020644,0.885055,1.35979
1261,3476,pop_6_op_m2_n12_251224_154925,pop_15_op_e1_n5_251225_063845,0.79641366,0.003320001
2196,3458,pop_18_op_e2_n12_251225_012910,pop_14_op_m2_n7_251225_063404,0.7526256,0.27025002
2986,3720,pop_0_op_e1_n13_251225_021104,pop_18_op_m2_n0_251225_074825,0.827419,1.49492
192,4444,pop_11_op_e1_n1_251224_164829,pop_9_op_m2_n9_251225_045729,0.90982413,0.027669998
473,2876,pop_14_op_m2_n15_251224_174931,pop_8_op_m1_n12_251224_215632,0.74274135,0.15434
2130,2959,pop_17_op_e2_n19_251225_010642,pop_9_op_m1_n5_251224_221631,0.72211766,1.06268
1186,4441,pop_5_op_m1_n8_251224_153229,pop_9_op_m2_n6_251225_045729,0.8060926,0.055140004
106,3353,pop_10_op_e1_n0_251224_163329,pop_13_op_m1_n17_251225_060954,0.83474463,0.031090003
2252,2958,pop_19_op_e1_n16_251225_014412,pop_9_op_m1_n4_251224_221631,0.6880986,1.4762
606,3364,pop_16_op_m1_n17_251224_182326,pop_13_op_m1_n9_251225_060954,0.80536944,1.14498
102,2889,pop_0_op_m2_n6_251224_135519,pop_8_op_m1_n7_251224_215632,0.8704468,1.45286
725,2770,pop_18_op_e1_n1_251224_184830,pop_7_op_e1_n16_251224_212213,0.7813624,0.45115
402,577,pop_13_op_m2_n18_251224_173322,pop_16_op_e1_n8_251224_181432,0.51662827,0.53556997
3025,3028,pop_0_op_i1_n13_251225_020644,pop_0_op_i1_n14_251225_020904,0.8639312,1.4730799
2303,3987,pop_19_op_m2_n0_251225_020114,pop_3_op_m1_n18_251225_030303,0.84289825,0.0065400004
1408,3838,pop_8_op_m2_n4_251224_161520,pop_1_op_e2_n18_251225_022841,0.7841872,0.29741
128,1376,pop_10_op_e2_n13_251224_163729,pop_8_op_e2_n9_251224_160837,0.6433694,0.0017100014
1093,2697,pop_3_op_m2_n9_251224_143354,pop_6_op_e1_n18_251224_210210,0.8531276,1.17496
1070,4292,pop_3_op_m1_n4_251224_143102,pop_7_op_m2_n2_251225_041803,0.8595866,0.015190002
2014,4424,pop_15_op_m2_n11_251225_003358,pop_9_op_m1_n9_251225_045306,0.7733423,0.01992
635,2095,pop_16_op_m2_n8_251224_182728,pop_16_op_m2_n2_251225_005606,0.68535703,0.49069
2980,3797,pop_9_op_m2_n6_251224_222110,pop_19_op_m2_n12_251225_080724,0.7762416,0.05392
371,3452,pop_13_op_e2_n8_251224_172502,pop_14_op_m2_n1_251225_063404,0.72331816,0.0076400004
3593,4202,pop_16_op_m2_n14_251225_071226,pop_6_op_m1_n2_251225_035422,0.80862284,0.37497997
79,881,pop_0_op_m1_n3_251224_135244,pop_1_op_e1_n3_251224_135754,0.884756,0.0817
64,1521,pop_0_op_i1_n8_251224_134528,pop_0_op_e2_n9_251224_193258,0.7824844,0.0
3223,4047,pop_11_op_m2_n16_251225_053606,pop_4_op_e2_n7_251225_031500,0.8271458,0.14076
1284,4310,pop_7_op_e1_n15_251224_155243,pop_8_op_e1_n1_251225_042246,0.8135379,0.83329
762,2917,pop_18_op_m1_n1_251224_185705,pop_9_op_e1_n17_251224_220604,0.7808838,0.01288
2938,4042,pop_9_op_e2_n1_251224_221118,pop_4_op_e2_n1_251225_031500,0.81692576,0.04306
160,834,pop_10_op_m1_n8_251224_164130,pop_19_op_m1_n14_251224_191406,0.82543564,0.08844
24,223,pop_0_op_e2_n16_251224_134950,pop_11_op_m1_n12_251224_165649,0.8336277,0.0
24,1883,pop_0_op_e2_n16_251224_134950,pop_13_op_m2_n8_251224_234834,0.8803464,0.011370001
694,2563,pop_17_op_m1_n9_251224_184025,pop_4_op_e2_n12_251224_203033,0.74602604,1.49713
229,1173,pop_11_op_m1_n18_251224_165649,pop_5_op_m1_n14_251224_153229,0.79554075,0.34289
3644,4325,pop_17_op_m1_n8_251225_072624,pop_8_op_e2_n19_251225_042810,0.6663812,0.29751998
2693,2740,pop_6_op_e1_n14_251224_210210,pop_6_op_m1_n7_251224_211232,0.5658046,0.55932003
1948,4356,pop_14_op_m2_n18_251225_001033,pop_8_op_m2_n12_251225_043752,0.8249314,0.00845
2158,3562,pop_17_op_m2_n10_251225_011805,pop_16_op_e2_n16_251225_070340,0.8536472,0.05071
2063,4281,pop_16_op_e2_n7_251225_004450,pop_7_op_m2_n10_251225_041803,0.7663659,0.026460001
495,1060,pop_15_op_e1_n19_251224_175346,pop_3_op_m1_n13_251224_143102,0.64868385,0.0030199997
1279,2695,pop_7_op_e1_n10_251224_155243,pop_6_op_e1_n16_251224_210210,0.823914,0.019419998
3488,3775,pop_15_op_e2_n17_251225_064411,pop_19_op_e2_n9_251225_075804,0.5847567,0.103029996
1088,1872,pop_3_op_m2_n3_251224_143354,pop_13_op_m2_n16_251224_234834,0.8087653,0.099810004
254,1892,pop_11_op_m2_n4_251224_170039,pop_14_op_e1_n18_251224_235348,0.7991,0.73357
2974,4046,pop_9_op_m2_n19_251224_222110,pop_4_op_e2_n6_251225_031500,0.91336274,0.26914
2715,3560,pop_6_op_e2_n19_251224_210709,pop_16_op_e2_n14_251225_070340,0.8260295,0.63295996
1323,4303,pop_7_op_m1_n16_251224_155944,pop_8_op_e1_n13_251225_042246,0.81148577,0.02093
17,4124,pop_0_op_e1_n7_251224_134701,pop_5_op_m1_n0_251225_033746,0.77502537,0.016100002
534,3659,pop_15_op_m1_n3_251224_180306,pop_17_op_m2_n3_251225_072844,0.7762246,0.8522
2784,3432,pop_7_op_e2_n15_251224_212721,pop_14_op_m1_n1_251225_062936,0.8502415,0.026759997
2783,3761,pop_7_op_e2_n14_251224_212721,pop_19_op_e2_n13_251225_075804,0.75377715,0.0012099994
1257,3103,pop_6_op_m1_n8_251224_154608,pop_10_op_e1_n7_251225_050159,0.88618267,0.17425999
827,3644,pop_19_op_e2_n7_251224_190932,pop_17_op_m1_n8_251225_072624,0.78007305,1.02123
2197,3724,pop_18_op_e2_n13_251225_012910,pop_18_op_m2_n13_251225_074825,0.812865,0.018910002
1984,3368,pop_15_op_e2_n1_251225_002222,pop_13_op_m2_n12_251225_061422,0.84815,1.50659
178,1323,pop_10_op_m2_n7_251224_164454,pop_7_op_m1_n16_251224_155944,0.601291,0.00040000118
2027,2342,pop_15_op_m2_n5_251225_003358,pop_1_op_e2_n12_251224_194452,0.8753523,0.00392
896,4428,pop_1_op_e2_n1_251224_140121,pop_9_op_m2_n12_251225_045729,0.81863075,0.12064
505,975,pop_15_op_e2_n10_251224_175832,pop_2_op_e2_n2_251224_141407,0.8699196,0.72331
555,1026,pop_15_op_m2_n6_251224_181033,pop_3_op_e1_n15_251224_142355,0.7971424,0.10554
1048,3099,pop_3_op_e2_n2_251224_142734,pop_10_op_e1_n19_251225_050159,0.85619986,1.22054
2242,4057,pop_18_op_m2_n7_251225_013900,pop_4_op_m1_n17_251225_032006,0.8245582,1.50125
2350,2399,pop_1_op_e2_n1_251224_194452,pop_2_op_e1_n12_251224_195501,0.8535616,0.60469
3312,4080,pop_13_op_e1_n12_251225_055930,pop_4_op_m2_n2_251225_032359,0.8128809,0.026859999
2437,4212,pop_2_op_m1_n17_251224_200232,pop_6_op_m2_n11_251225_035854,0.8037506,1.49703
1871,2800,pop_13_op_m2_n15_251224_234834,pop_7_op_m1_n12_251224_213407,0.2592922,0.0025200006
244,382,pop_11_op_m2_n13_251224_170039,pop_13_op_m1_n18_251224_172917,0.60332584,0.01962
1351,3783,pop_8_op_e1_n16_251224_160509,pop_19_op_m1_n18_251225_080316,0.8583771,0.09237
1994,2417,pop_15_op_m1_n11_251225_002824,pop_2_op_e2_n13_251224_195847,0.7679327,0.26864004
689,1693,pop_17_op_m1_n4_251224_184025,pop_11_op_e2_n15_251224_225528,0.8055998,0.72532004
10,3615,pop_0_op_e1_n19_251224_134701,pop_17_op_e1_n2_251225_071627,0.9085491,0.31653002
3265,4397,pop_12_op_e2_n3_251225_054527,pop_9_op_e2_n2_251225_044740,0.7393714,0.81739
235,1347,pop_11_op_m1_n5_251224_165649,pop_8_op_e1_n10_251224_160509,0.77454984,0.78227
858,2750,pop_19_op_m2_n19_251224_191815,pop_6_op_m2_n16_251224_211737,0.7478617,0.0030199997
70,4208,pop_0_op_m1_n13_251224_135244,pop_6_op_m1_n8_251225_035422,0.71996295,0.05121
1203,2421,pop_5_op_m2_n6_251224_153547,pop_2_op_e2_n19_251224_195847,0.90499616,0.47158
444,3086,pop_14_op_e2_n6_251224_174130,pop_0_op_m2_n6_251225_022052,0.8319782,0.23886001
159,3155,pop_10_op_m1_n7_251224_164130,pop_10_op_m2_n4_251225_051638,0.8577018,0.022640001
2322,3097,pop_19_op_m2_n9_251225_020114,pop_10_op_e1_n17_251225_050159,0.801896,0.012070002
3768,4357,pop_19_op_e2_n2_251225_075804,pop_8_op_m2_n13_251225_043752,0.58556443,0.3922
3331,4081,pop_13_op_e2_n12_251225_060450,pop_4_op_m2_n3_251225_032359,0.8203225,0.84736997
372,2718,pop_13_op_e2_n9_251224_172502,pop_6_op_e2_n3_251224_210709,0.7844454,1.49884
1015,2263,pop_2_op_m2_n5_251224_142037,pop_19_op_e1_n9_251225_014412,0.9044277,0.36644
208,242,pop_11_op_e2_n16_251224_165246,pop_11_op_m2_n11_251224_170039,0.7757191,0.005830001
312,4080,pop_12_op_m1_n5_251224_171244,pop_4_op_m2_n2_251225_032359,0.8292236,0.29399002
1221,2739,pop_6_op_e1_n8_251224_153915,pop_6_op_m1_n6_251224_211232,0.8283455,0.020419998
19,2362,pop_0_op_e1_n9_251224_134701,pop_1_op_m1_n13_251224_194832,0.904062,1.4387699
188,2114,pop_11_op_e1_n16_251224_164829,pop_17_op_e1_n3_251225_010046,0.8270611,0.00956
974,3061,pop_2_op_e2_n1_251224_141407,pop_0_op_m1_n17_251225_021752,0.93483776,1.39642
3930,3979,pop_2_op_m1_n7_251225_024720,pop_3_op_e2_n9_251225_025848,0.6036449,0.008960005
1439,2039,pop_9_op_e2_n18_251224_162247,pop_16_op_e1_n16_251225_003913,0.8559853,1.10524
3154,3511,pop_10_op_m2_n3_251225_051638,pop_15_op_m1_n3_251225_064917,0.6977786,0.08995
1293,1829,pop_7_op_e1_n6_251224_155243,pop_13_op_e2_n12_251224_233730,0.7429456,0.007849999
769,878,pop_18_op_m1_n8_251224_185705,pop_1_op_e1_n19_251224_135754,0.65789765,0.06982
472,1649,pop_14_op_m2_n14_251224_174931,pop_10_op_m1_n7_251224_223726,0.81714594,0.26742998
407,1653,pop_13_op_m2_n4_251224_173322,pop_10_op_m2_n10_251224_224258,0.754596,0.82594
2491,3423,pop_3_op_e2_n16_251224_201332,pop_14_op_m1_n11_251225_062936,0.8445428,1.45648
815,3468,pop_19_op_e2_n14_251224_190932,pop_15_op_e1_n16_251225_063845,0.82862586,0.64383
1672,3771,pop_11_op_e1_n0_251224_224831,pop_19_op_e2_n5_251225_075804,0.814361,0.029889997
2342,4356,pop_1_op_e2_n12_251224_194452,pop_8_op_m2_n12_251225_043752,0.9116421,0.01107
1817,2631,pop_13_op_e1_n18_251224_233156,pop_5_op_e2_n10_251224_204803,0.8167526,0.61696005
775,2038,pop_18_op_m2_n13_251224_190103,pop_16_op_e1_n15_251225_003913,0.84054947,0.031389996
2413,4063,pop_2_op_e2_n0_251224_195847,pop_4_op_m1_n4_251225_032006,0.7466607,1.44612
1760,3485,pop_12_op_e2_n15_251224_231546,pop_15_op_e2_n14_251225_064411,0.8299143,0.028870001
1131,3398,pop_4_op_m1_n12_251224_152507,pop_14_op_e1_n5_251225_061852,0.82631457,0.014989998
2782,2828,pop_7_op_e2_n13_251224_212721,pop_7_op_m2_n1_251224_213900,0.6464156,0.063489996
3879,4140,pop_1_op_m2_n1_251225_023701,pop_5_op_m1_n9_251225_033746,0.7987042,0.00976
2544,4325,pop_4_op_e1_n11_251224_202609,pop_8_op_e2_n19_251225_042810,0.8669945,0.29782
1984,3141,pop_15_op_e2_n1_251225_002222,pop_10_op_m2_n0_251225_051638,0.8135888,0.62491
645,2941,pop_17_op_e1_n17_251224_183126,pop_9_op_e2_n5_251224_221118,0.8407816,0.67532
610,1103,pop_16_op_m1_n2_251224_182326,pop_4_op_e1_n2_251224_143708,0.8428047,0.092470005
71,4205,pop_0_op_m1_n14_251224_135244,pop_6_op_m1_n5_251225_035422,0.77268434,0.10102
2405,2427,pop_2_op_e1_n19_251224_195501,pop_2_op_e2_n6_251224_195847,0.8712894,1.34641
1339,3133,pop_7_op_m2_n2_251224_160301,pop_10_op_m1_n2_251225_051224,0.8189634,0.15766001
1859,3316,pop_13_op_m1_n4_251224_234324,pop_13_op_e1_n16_251225_055930,0.8623868,0.12185
1115,2569,pop_4_op_e2_n14_251224_152143,pop_4_op_e2_n19_251224_203033,0.83985984,1.44944
2236,2389,pop_18_op_m2_n1_251225_013900,pop_1_op_m2_n2_251224_195142,0.72338384,0.0119699985
3110,3832,pop_10_op_e2_n13_251225_050712,pop_1_op_e2_n12_251225_022841,0.7703228,1.2382499
425,1144,pop_14_op_e1_n4_251224_173716,pop_4_op_m1_n7_251224_152507,0.7509945,0.12416001
1706,2885,pop_11_op_m1_n12_251224_230102,pop_8_op_m1_n2_251224_215632,0.5252239,0.02948
1967,4198,pop_15_op_e1_n18_251225_001559,pop_6_op_m1_n16_251225_035422,0.81621826,0.026359998
887,4180,pop_1_op_e2_n0_251224_140121,pop_6_op_e2_n15_251225_034959,0.8246999,0.052929997
701,1407,pop_17_op_m2_n15_251224_184426,pop_8_op_m2_n3_251224_161520,0.82820076,0.013079999
659,2080,pop_17_op_e2_n12_251224_183600,pop_16_op_m1_n7_251225_005059,0.7744329,0.53788996
2052,3059,pop_16_op_e2_n13_251225_004450,pop_0_op_m1_n15_251225_021752,0.9046582,0.1961
1134,2259,pop_4_op_m1_n16_251224_152507,pop_19_op_e1_n4_251225_014412,0.81398946,0.17899999
3070,3521,pop_0_op_m1_n9_251225_021752,pop_15_op_m2_n13_251225_065356,0.70119643,0.006339997
1048,1795,pop_3_op_e2_n2_251224_142734,pop_12_op_m2_n14_251224_232635,0.80259436,1.49904
1636,4061,pop_10_op_m1_n12_251224_223726,pop_4_op_m1_n2_251225_032006,0.8196791,1.46373
2107,2548,pop_17_op_e1_n14_251225_010046,pop_4_op_e1_n15_251224_202609,0.7666661,0.40265998
53,574,pop_0_op_i1_n2_251224_134318,pop_16_op_e1_n5_251224_181432,0.8797637,1.46684
529,3410,pop_15_op_m1_n17_251224_180306,pop_14_op_e2_n18_251225_062408,0.8264427,0.045179993
2972,4326,pop_9_op_m2_n17_251224_222110,pop_8_op_e2_n1_251225_042810,0.7491534,0.37177
596,3711,pop_16_op_e2_n8_251224_181906,pop_18_op_m1_n19_251225_074403,0.7108405,0.029680002
1221,4213,pop_6_op_e1_n8_251224_153915,pop_6_op_m2_n12_251225_035854,0.738621,0.0050300024
1236,1767,pop_6_op_e2_n6_251224_154252,pop_12_op_e2_n6_251224_231546,0.8249351,0.0041200034
415,3994,pop_14_op_e1_n11_251224_173716,pop_3_op_m1_n6_251225_030303,0.8262988,0.003320001
296,1354,pop_12_op_e2_n9_251224_170832,pop_8_op_e1_n1_251224_160509,0.7917602,0.39501
2183,2732,pop_18_op_e1_n15_251225_012310,pop_6_op_m1_n18_251224_211232,0.46238407,1.46423
1902,2151,pop_14_op_e2_n0_251224_235922,pop_17_op_m1_n4_251225_011255,0.4279849,0.57038003
1989,3491,pop_15_op_e2_n6_251225_002222,pop_15_op_e2_n1_251225_064411,0.8017768,0.21924
1928,2715,pop_14_op_m1_n18_251225_000514,pop_6_op_e2_n19_251224_210709,0.66361904,1.32971
1781,3321,pop_12_op_m1_n19_251224_232125,pop_13_op_e1_n2_251225_055930,0.8217677,1.12527
875,2820,pop_1_op_e1_n16_251224_135754,pop_7_op_m2_n12_251224_213900,0.784164,0.59654
3961,4318,pop_3_op_e1_n6_251225_025438,pop_8_op_e2_n12_251225_042810,0.8023088,0.29751998
1830,3983,pop_13_op_e2_n13_251224_233730,pop_3_op_m1_n14_251225_030303,0.8430488,0.004420001
682,797,pop_17_op_m1_n16_251224_184025,pop_19_op_e1_n16_251224_190503,0.83232516,0.83359003
1817,4330,pop_13_op_e1_n18_251224_233156,pop_8_op_e2_n6_251225_042810,0.8645099,0.38183
1164,3734,pop_5_op_e1_n4_251224_152859,pop_18_op_m2_n6_251225_074825,0.8932387,0.10696
230,967,pop_11_op_m1_n19_251224_165649,pop_2_op_e2_n13_251224_141407,0.7681894,0.61877996
1769,4218,pop_12_op_e2_n8_251224_231546,pop_6_op_m2_n17_251225_035854,0.7778906,1.50498
2615,3537,pop_4_op_m2_n9_251224_203859,pop_16_op_e1_n0_251225_065826,0.7974417,0.02073
2673,3754,pop_5_op_m2_n13_251224_205730,pop_19_op_e1_n7_251225_075247,0.8120823,0.013379999
1409,2870,pop_8_op_m2_n5_251224_161520,pop_8_op_e2_n7_251224_214932,0.8162781,0.09317
3605,4091,pop_17_op_e1_n0_251225_071627,pop_5_op_e1_n12_251225_032818,0.6873266,1.44783
160,1162,pop_10_op_m1_n8_251224_164130,pop_5_op_e1_n1_251224_152859,0.55673623,0.10072
1327,3907,pop_7_op_m1_n1_251224_155944,pop_2_op_e2_n4_251225_024454,0.8376795,1.2962099
1859,2823,pop_13_op_m1_n4_251224_234324,pop_7_op_m2_n15_251224_213900,0.82259065,0.09317
593,2121,pop_16_op_e2_n5_251224_181906,pop_17_op_e2_n10_251225_010642,0.7798608,0.24177003
571,2107,pop_16_op_e1_n2_251224_181432,pop_17_op_e1_n14_251225_010046,0.81931615,0.41503
657,1188,pop_17_op_e2_n0_251224_183600,pop_5_op_m2_n0_251224_153547,0.80365014,0.73015
308,1002,pop_12_op_m1_n1_251224_171244,pop_2_op_m2_n11_251224_142037,0.74344796,0.80712
423,1256,pop_14_op_e1_n19_251224_173716,pop_6_op_m1_n7_251224_154608,0.7801581,0.07858
2544,4416,pop_4_op_e1_n11_251224_202609,pop_9_op_m1_n1_251225_045306,0.7593612,0.02978
1067,1559,pop_3_op_m1_n1_251224_143102,pop_0_op_m1_n12_251224_193551,0.76863945,0.13945
2514,2828,pop_3_op_m1_n2_251224_201815,pop_7_op_m2_n1_251224_213900,0.7733492,0.0032200012
2621,4345,pop_5_op_e1_n15_251224_204312,pop_8_op_m1_n2_251225_043317,0.80182534,1.24248
1125,3120,pop_4_op_e2_n7_251224_152143,pop_10_op_e2_n7_251225_050712,0.84532267,0.109160006
