app_type,group_id,objective_bin,main_heuristic_id,main_strategy,main_objective,main_obj_rank,main_obj_percentile,main_is_good_top10pct,neighbor_rank,neighbor_heuristic_id,neighbor_strategy,neighbor_objective,ast_cosine_sim,neighbor_obj_diff,neighbor_is_better_than_main,cb_d_sim,codebleu_score,cb_d_perf
premarshalling_astar,2,mid,pop_5_op_m1_n0_250825_144407,m1,0.68948,2614,0.562513,False,5,pop_3_op_e1_n11_250825_123957,e1,0.67043,0.9974874350821408,-0.01905,True,0.20368571523726553,0.7963142847627345,0.01905000000000001
premarshalling_astar,3,low,pop_19_op_m1_n0_251114_131836,m1,0.10826,17,0.003658,True,1,pop_19_op_m1_n10_251114_131836,m1,0.12826,0.9997601086775536,0.02,False,0.069314760440782,0.930685239559218,0.020000000000000018
premarshalling_astar,3,low,pop_19_op_m1_n0_251114_131836,m1,0.10826,17,0.003658,True,2,pop_19_op_e1_n10_251114_125527,e1,0.10826,0.9997446502564072,0.0,False,0.08211825460567046,0.9178817453943295,0.0
premarshalling_astar,3,low,pop_19_op_m1_n0_251114_131836,m1,0.10826,17,0.003658,True,3,pop_19_op_m2_n5_251114_134114,m2,0.09398,0.9997446502564072,-0.01428,True,0.10796249716614048,0.8920375028338595,0.014280000000000001
premarshalling_astar,3,low,pop_19_op_m1_n0_251114_131836,m1,0.10826,17,0.003658,True,4,pop_19_op_e2_n19_251114_131104,e2,0.10826,0.9997295738205936,0.0,False,0.24915977308240167,0.7508402269175983,0.0
premarshalling_astar,3,low,pop_19_op_m1_n0_251114_131836,m1,0.10826,17,0.003658,True,5,pop_19_op_e2_n12_251114_131104,e2,0.10826,0.99921852424389,0.0,False,0.3059124335963881,0.6940875664036119,0.0
premarshalling_astar,4,low,pop_13_op_e2_n2_250821_221005,e2,0.14275,88,0.018937,True,1,pop_12_op_e2_n13_250821_212419,e2,0.61765,0.9994242493496024,0.4749,False,0.2647653230381104,0.7352346769618896,0.47490000000000004
premarshalling_astar,4,low,pop_13_op_e2_n2_250821_221005,e2,0.14275,88,0.018937,True,2,pop_19_op_m1_n5_250822_035734,m1,0.14275,0.9989476950980418,0.0,False,0.28907011118409454,0.7109298888159055,0.0
premarshalling_astar,4,low,pop_13_op_e2_n2_250821_221005,e2,0.14275,88,0.018937,True,3,pop_14_op_e1_n18_250821_224258,e1,0.14275,0.9983784504876478,0.0,False,0.31097449864202575,0.6890255013579742,0.0
premarshalling_astar,4,low,pop_13_op_e2_n2_250821_221005,e2,0.14275,88,0.018937,True,4,pop_19_op_e1_n19_250822_032916,e1,7.68207,0.9977005362981948,7.53932,False,0.2678650882515491,0.7321349117484509,7.53932
premarshalling_astar,4,low,pop_13_op_e2_n2_250821_221005,e2,0.14275,88,0.018937,True,5,pop_16_op_e2_n12_250822_002000,e2,0.49689,0.997655758609672,0.35414,False,0.3851577030847769,0.6148422969152231,0.35414
premarshalling_astar,5,mid,pop_11_op_m2_n10_250818_191239,m2,1.17707,2929,0.630299,False,1,pop_19_op_m2_n1_250820_012236,m2,1.17707,1.0000000000000002,0.0,False,0.0,1.0,0.0
premarshalling_astar,5,mid,pop_11_op_m2_n10_250818_191239,m2,1.17707,2929,0.630299,False,2,pop_12_op_m1_n4_250818_214935,m1,1.17707,1.0000000000000002,0.0,False,0.0,1.0,0.0
premarshalling_astar,5,mid,pop_11_op_m2_n10_250818_191239,m2,1.17707,2929,0.630299,False,3,pop_12_op_m1_n1_250818_214935,m1,1.17707,1.0000000000000002,0.0,False,0.0,1.0,0.0
premarshalling_astar,5,mid,pop_11_op_m2_n10_250818_191239,m2,1.17707,2929,0.630299,False,4,pop_19_op_m2_n9_250820_012236,m2,1.17707,1.0000000000000002,0.0,False,0.10781293794620905,0.892187062053791,0.0
premarshalling_astar,5,mid,pop_11_op_m2_n10_250818_191239,m2,1.17707,2929,0.630299,False,5,pop_13_op_m2_n18_250819_023104,m2,1.17707,1.0000000000000002,0.0,False,0.0,1.0,0.0
premarshalling_astar,6,mid,pop_0_op_i1_n0_250821_120940,i1,1.17207,2928,0.630084,False,1,pop_0_op_m2_n3_250821_131401,m2,8.79957,0.9989201556327166,7.627499999999999,False,0.10297441120324369,0.8970255887967563,7.6274999999999995
premarshalling_astar,6,mid,pop_0_op_i1_n0_250821_120940,i1,1.17207,2928,0.630084,False,2,pop_1_op_m1_n6_250821_135054,m1,0.88362,0.9986372136406064,-0.28845,True,0.1506114549899631,0.8493885450100369,0.28845
premarshalling_astar,6,mid,pop_0_op_i1_n0_250821_120940,i1,1.17207,2928,0.630084,False,3,pop_4_op_e2_n9_250821_153039,e2,0.73193,0.9982554965178828,-0.44014,True,0.3262067618792174,0.6737932381207826,0.44014
premarshalling_astar,6,mid,pop_0_op_i1_n0_250821_120940,i1,1.17207,2928,0.630084,False,4,pop_0_op_e2_n6_250821_124235,e2,11.1329,0.9982547499555092,9.96083,False,0.22031591347736323,0.7796840865226368,9.96083
premarshalling_astar,6,mid,pop_0_op_i1_n0_250821_120940,i1,1.17207,2928,0.630084,False,5,pop_11_op_e1_n10_250821_202035,e1,1.5864,0.9978538674424112,0.4143300000000001,False,0.42886026516874265,0.5711397348312574,0.4143300000000001
premarshalling_astar,7,low,pop_16_op_e1_n17_250819_105708,e1,0.35344,1282,0.275877,False,1,pop_17_op_e2_n17_250819_154113,e2,0.2799,0.999516590874618,-0.07354,True,0.23630612722762934,0.7636938727723707,0.07354
premarshalling_astar,7,low,pop_16_op_e1_n17_250819_105708,e1,0.35344,1282,0.275877,False,2,pop_18_op_m1_n1_250819_203800,m1,0.3324,0.9993948334452972,-0.02104,True,0.3529698566109807,0.6470301433890193,0.021040000000000003
premarshalling_astar,7,low,pop_16_op_e1_n17_250819_105708,e1,0.35344,1282,0.275877,False,3,pop_14_op_e1_n19_250819_032631,e1,10.69957,0.9993139678505,10.34613,False,0.36885285593779793,0.6311471440622021,10.346129999999999
premarshalling_astar,7,low,pop_16_op_e1_n17_250819_105708,e1,0.35344,1282,0.275877,False,4,pop_15_op_e2_n12_250819_075923,e2,3.22139,0.9992677118369134,2.86795,False,0.26249120937603054,0.7375087906239695,2.86795
premarshalling_astar,7,low,pop_16_op_e1_n17_250819_105708,e1,0.35344,1282,0.275877,False,5,pop_7_op_m1_n11_250818_013530,m1,8.81957,0.9992313368622996,8.46613,False,0.24314259868226462,0.7568574013177354,8.46613
premarshalling_astar,8,high,pop_0_op_i1_n9_250825_095101,i1,13.9329,4543,0.97762,False,1,pop_18_op_e1_n0_251114_120931,e1,0.11937,0.9945287658451384,-13.81353,True,0.5962519761982913,0.4037480238017087,13.81353
premarshalling_astar,8,high,pop_0_op_i1_n9_250825_095101,i1,13.9329,4543,0.97762,False,2,pop_19_op_m2_n16_251114_134114,m2,0.34066,0.9942290212571604,-13.59224,True,0.6863431801301446,0.3136568198698554,13.59224
premarshalling_astar,8,high,pop_0_op_i1_n9_250825_095101,i1,13.9329,4543,0.97762,False,3,pop_19_op_e1_n0_251114_125527,e1,0.33867,0.9941226655351356,-13.59423,True,0.5842177820768655,0.4157822179231345,13.59423
premarshalling_astar,8,high,pop_0_op_i1_n9_250825_095101,i1,13.9329,4543,0.97762,False,4,pop_12_op_e1_n3_250825_195929,e1,0.96818,0.993613271390772,-12.96472,True,0.6197850641555378,0.3802149358444622,12.96472
premarshalling_astar,8,high,pop_0_op_i1_n9_250825_095101,i1,13.9329,4543,0.97762,False,5,pop_18_op_m2_n6_251114_124328,m2,0.32216,0.9935140926232422,-13.61074,True,0.6019065688954113,0.3980934311045887,13.61074
premarshalling_astar,9,mid,pop_17_op_e1_n11_250822_005416,e1,0.50625,2090,0.449753,False,1,pop_11_op_e2_n8_250821_203358,e2,0.4012,0.998364408676407,-0.1050499999999999,True,0.5001974334729888,0.49980256652701116,0.10504999999999998
premarshalling_astar,9,mid,pop_17_op_e1_n11_250822_005416,e1,0.50625,2090,0.449753,False,2,pop_17_op_e2_n11_250822_020553,e2,0.35506,0.9982330650201676,-0.15119,True,0.5234448924880931,0.4765551075119069,0.15119
premarshalling_astar,9,mid,pop_17_op_e1_n11_250822_005416,e1,0.50625,2090,0.449753,False,3,pop_13_op_m2_n9_250821_223431,m2,0.25831,0.9981722485986076,-0.24794,True,0.4490149411836014,0.5509850588163986,0.24794
premarshalling_astar,9,mid,pop_17_op_e1_n11_250822_005416,e1,0.50625,2090,0.449753,False,4,pop_19_op_m1_n13_250822_035734,m1,0.29684,0.9980522111890324,-0.2094099999999999,True,0.45821793622399354,0.5417820637760065,0.20940999999999999
premarshalling_astar,9,mid,pop_17_op_e1_n11_250822_005416,e1,0.50625,2090,0.449753,False,5,pop_11_op_m1_n13_250821_204759,m1,0.16953,0.997976298913176,-0.33672,True,0.45507652719469927,0.5449234728053007,0.33672
premarshalling_astar,10,high,pop_11_op_m1_n15_250818_181344,m1,3.27528,3497,0.752529,False,1,pop_10_op_m2_n11_250818_151722,m2,3.27528,1.0000000000000002,0.0,False,0.0,1.0,0.0
premarshalling_astar,10,high,pop_11_op_m1_n15_250818_181344,m1,3.27528,3497,0.752529,False,2,pop_7_op_m2_n8_250818_030647,m2,3.33361,0.9992628673896008,0.0583300000000002,False,0.21868017034505538,0.7813198296549446,0.058330000000000215
premarshalling_astar,10,high,pop_11_op_m1_n15_250818_181344,m1,3.27528,3497,0.752529,False,3,pop_10_op_m1_n9_250818_140658,m1,4.10429,0.9970370322996556,0.8290099999999998,False,0.4449227640714257,0.5550772359285743,0.8290099999999998
premarshalling_astar,10,high,pop_11_op_m1_n15_250818_181344,m1,3.27528,3497,0.752529,False,4,pop_11_op_m1_n8_250818_181344,m1,4.10429,0.9970370322996556,0.8290099999999998,False,0.4449227640714257,0.5550772359285743,0.8290099999999998
premarshalling_astar,10,high,pop_11_op_m1_n15_250818_181344,m1,3.27528,3497,0.752529,False,5,pop_7_op_m2_n4_250818_030647,m2,8.81957,0.9966662349622109,5.54429,False,0.23903520689079072,0.7609647931092093,5.54429
puzzle_astar,1,low,pop_14_op_m2_n5_251009_013943,m2,1.50491,1411,0.290449,False,1,pop_12_op_m2_n11_251008_202653,m2,1.19082,0.9999811323558706,-0.31409,True,0.12739941593136783,0.8726005840686322,0.31409
puzzle_astar,1,low,pop_14_op_m2_n5_251009_013943,m2,1.50491,1411,0.290449,False,2,pop_7_op_e2_n14_251008_083110,e2,0.91527,0.9999547696678924,-0.5896399999999999,True,0.09179823146369381,0.9082017685363062,0.5896399999999999
puzzle_astar,1,low,pop_14_op_m2_n5_251009_013943,m2,1.50491,1411,0.290449,False,3,pop_13_op_m1_n6_251008_230239,m1,0.91527,0.9999547696678924,-0.5896399999999999,True,0.14034536586320834,0.8596546341367917,0.5896399999999999
puzzle_astar,1,low,pop_14_op_m2_n5_251009_013943,m2,1.50491,1411,0.290449,False,4,pop_7_op_m2_n17_251008_092925,m2,1.18465,0.9999374582475902,-0.32026,True,0.1320200937157341,0.8679799062842659,0.32026
puzzle_astar,1,low,pop_14_op_m2_n5_251009_013943,m2,1.50491,1411,0.290449,False,5,pop_14_op_m2_n1_251009_013943,m2,0.91527,0.9999247044049246,-0.5896399999999999,True,0.09005309889658264,0.9099469011034174,0.5896399999999999
puzzle_astar,2,mid,pop_8_op_m1_n8_251005_093415,m1,1.617,1627,0.334911,False,1,pop_16_op_m1_n19_251006_003147,m1,1.66645,0.9995865365288816,0.0494499999999999,False,0.2538816513199126,0.7461183486800874,0.049449999999999994
puzzle_astar,2,mid,pop_8_op_m1_n8_251005_093415,m1,1.617,1627,0.334911,False,2,pop_13_op_m1_n0_251005_191524,m1,1.30439,0.9994950253701504,-0.31261,True,0.3948693615280643,0.6051306384719357,0.31261000000000005
puzzle_astar,2,mid,pop_8_op_m1_n8_251005_093415,m1,1.617,1627,0.334911,False,3,pop_12_op_m1_n16_251005_163256,m1,1.67621,0.9994415220766774,0.0592099999999999,False,0.3960169757176104,0.6039830242823896,0.059209999999999985
puzzle_astar,2,mid,pop_8_op_m1_n8_251005_093415,m1,1.617,1627,0.334911,False,4,pop_7_op_e2_n0_251005_072556,e2,1.14855,0.999331382204668,-0.46845,True,0.14808342612581238,0.8519165738741876,0.46845000000000003
puzzle_astar,2,mid,pop_8_op_m1_n8_251005_093415,m1,1.617,1627,0.334911,False,5,pop_10_op_m2_n11_251005_132908,m2,1.63478,0.999331382204668,0.0177799999999999,False,0.1691073498853939,0.8308926501146061,0.017779999999999907
puzzle_astar,3,low,pop_19_op_m1_n11_251006_055659,m1,0.91381,433,0.089131,True,1,pop_18_op_m1_n0_251006_040930,m1,1.25319,0.9998648151653852,0.33938,False,0.09296695783602837,0.9070330421639716,0.33938
puzzle_astar,3,low,pop_19_op_m1_n11_251006_055659,m1,0.91381,433,0.089131,True,2,pop_17_op_m2_n11_251006_024659,m2,1.54305,0.9997932158125518,0.62924,False,0.11655306231346274,0.8834469376865373,0.62924
puzzle_astar,3,low,pop_19_op_m1_n11_251006_055659,m1,0.91381,433,0.089131,True,3,pop_16_op_m1_n12_251006_003147,m1,0.91092,0.9997921287109872,-0.00289,True,0.06387955646687571,0.9361204435331243,0.002890000000000059
puzzle_astar,3,low,pop_19_op_m1_n11_251006_055659,m1,0.91381,433,0.089131,True,4,pop_16_op_m1_n7_251006_003147,m1,1.51329,0.999747486415318,0.59948,False,0.17469659110704794,0.8253034088929521,0.59948
puzzle_astar,3,low,pop_19_op_m1_n11_251006_055659,m1,0.91381,433,0.089131,True,5,pop_18_op_m1_n4_251006_040930,m1,0.91381,0.999739434484872,0.0,False,0.09084209618264649,0.9091579038173535,0.0
puzzle_astar,4,low,pop_19_op_e2_n5_251006_053013,e2,1.1781,950,0.195554,False,1,pop_19_op_m1_n8_251006_055659,m1,0.91263,0.999912735193658,-0.2654699999999999,True,0.05089611470406841,0.9491038852959316,0.2654699999999999
puzzle_astar,4,low,pop_19_op_e2_n5_251006_053013,e2,1.1781,950,0.195554,False,2,pop_19_op_e2_n17_251006_053013,e2,0.91263,0.9999008207529138,-0.2654699999999999,True,0.08874539505194856,0.9112546049480514,0.2654699999999999
puzzle_astar,4,low,pop_19_op_e2_n5_251006_053013,e2,1.1781,950,0.195554,False,3,pop_18_op_m1_n9_251006_040930,m1,1.45501,0.9998858996694902,0.27691,False,0.08600194506637504,0.913998054933625,0.27691
puzzle_astar,4,low,pop_19_op_e2_n5_251006_053013,e2,1.1781,950,0.195554,False,4,pop_16_op_e1_n2_251005_234007,e1,1.53886,0.9998230072507474,0.3607599999999999,False,0.1389669807683156,0.8610330192316844,0.36075999999999997
puzzle_astar,4,low,pop_19_op_e2_n5_251006_053013,e2,1.1781,950,0.195554,False,5,pop_16_op_m1_n0_251006_003147,m1,1.08893,0.999715325295511,-0.0891699999999999,True,0.19347685757765776,0.8065231424223422,0.08916999999999997
puzzle_astar,5,mid,pop_3_op_m2_n16_251005_011247,m2,1.74981,1815,0.373611,False,1,pop_2_op_m2_n13_251004_233101,m2,2.5337,0.9986902747555516,0.78389,False,0.10284501653337452,0.8971549834666255,0.78389
puzzle_astar,5,mid,pop_3_op_m2_n16_251005_011247,m2,1.74981,1815,0.373611,False,2,pop_3_op_m1_n0_251005_004701,m1,2.28037,0.9986902747555516,0.5305599999999999,False,0.1398820535704115,0.8601179464295885,0.5305599999999999
puzzle_astar,5,mid,pop_3_op_m2_n16_251005_011247,m2,1.74981,1815,0.373611,False,3,pop_1_op_m1_n1_251004_212208,m1,2.0088,0.9986504464263212,0.2589899999999998,False,0.15459667588877768,0.8454033241112223,0.25898999999999983
puzzle_astar,5,mid,pop_3_op_m2_n16_251005_011247,m2,1.74981,1815,0.373611,False,4,pop_1_op_e1_n10_251004_203346,e1,2.28037,0.998591270324218,0.5305599999999999,False,0.5582074104068504,0.4417925895931496,0.5305599999999999
puzzle_astar,5,mid,pop_3_op_m2_n16_251005_011247,m2,1.74981,1815,0.373611,False,5,pop_1_op_m1_n4_251004_212208,m1,2.28037,0.9985545433316814,0.5305599999999999,False,0.5617003398477196,0.4382996601522804,0.5305599999999999
puzzle_astar,6,mid,pop_0_op_i1_n9_251016_142943,i1,2.20381,2818,0.580074,False,1,pop_0_op_i1_n1_251004_184152,i1,2.20381,0.9999999999999998,0.0,False,0.11369276558501484,0.8863072344149852,0.0
puzzle_astar,6,mid,pop_0_op_i1_n9_251016_142943,i1,2.20381,2818,0.580074,False,2,pop_0_op_i1_n8_251016_142943,i1,2.20381,0.9999999999999998,0.0,False,0.07624761285785997,0.92375238714214,0.0
puzzle_astar,6,mid,pop_0_op_i1_n9_251016_142943,i1,2.20381,2818,0.580074,False,3,pop_0_op_i1_n15_251016_195425,i1,2.20381,0.9999999999999998,0.0,False,0.0,1.0,0.0
puzzle_astar,6,mid,pop_0_op_i1_n9_251016_142943,i1,2.20381,2818,0.580074,False,4,pop_0_op_i1_n6_251007_183925,i1,2.20381,0.9999999999999998,0.0,False,0.21007190143761834,0.7899280985623817,0.0
puzzle_astar,6,mid,pop_0_op_i1_n9_251016_142943,i1,2.20381,2818,0.580074,False,5,pop_0_op_i1_n6_251007_190335,i1,2.20381,0.9999999999999998,0.0,False,0.0,1.0,0.0
puzzle_astar,7,low,pop_9_op_e1_n9_251005_102726,e1,1.26911,1091,0.224578,False,1,pop_7_op_m2_n17_251005_081804,m2,1.23234,1.0,-0.0367699999999999,True,0.22890758950236145,0.7710924104976385,0.03676999999999997
puzzle_astar,7,low,pop_9_op_e1_n9_251005_102726,e1,1.26911,1091,0.224578,False,2,pop_6_op_e1_n5_251005_051231,e1,1.26911,1.0,0.0,False,0.19479766397474751,0.8052023360252525,0.0
puzzle_astar,7,low,pop_9_op_e1_n9_251005_102726,e1,1.26911,1091,0.224578,False,3,pop_6_op_m2_n4_251005_063028,m2,1.7025,1.0,0.4333899999999999,False,0.2102084820812682,0.7897915179187318,0.43338999999999994
puzzle_astar,7,low,pop_9_op_e1_n9_251005_102726,e1,1.26911,1091,0.224578,False,4,pop_6_op_m2_n2_251005_063028,m2,1.24458,1.0,-0.0245299999999999,True,0.20967682027159218,0.7903231797284078,0.02452999999999994
puzzle_astar,7,low,pop_9_op_e1_n9_251005_102726,e1,1.26911,1091,0.224578,False,5,pop_6_op_m2_n19_251005_063028,m2,1.88412,0.999962395401299,0.6150100000000001,False,0.22656901641145843,0.7734309835885416,0.6150100000000001
puzzle_astar,8,high,pop_0_op_i1_n15_251016_142943,i1,2.5337,3600,0.741046,False,1,pop_0_op_i1_n12_251004_181821,i1,2.5337,1.0000000000000002,0.0,False,0.27226714149591835,0.7277328585040816,0.0
puzzle_astar,8,high,pop_0_op_i1_n15_251016_142943,i1,2.5337,3600,0.741046,False,2,pop_0_op_i1_n9_251004_184152,i1,2.5337,1.0000000000000002,0.0,False,0.315340430077901,0.684659569922099,0.0
puzzle_astar,8,high,pop_0_op_i1_n15_251016_142943,i1,2.5337,3600,0.741046,False,3,pop_0_op_i1_n5_251004_184152,i1,2.5337,1.0000000000000002,0.0,False,0.27046459131881784,0.7295354086811822,0.0
puzzle_astar,8,high,pop_0_op_i1_n15_251016_142943,i1,2.5337,3600,0.741046,False,4,pop_0_op_i1_n7_251004_184152,i1,2.5337,1.0000000000000002,0.0,False,0.27327392752893376,0.7267260724710662,0.0
puzzle_astar,8,high,pop_0_op_i1_n15_251016_142943,i1,2.5337,3600,0.741046,False,5,pop_0_op_i1_n7_251016_195425,i1,2.5337,1.0000000000000002,0.0,False,0.27046459131881784,0.7295354086811822,0.0
puzzle_astar,9,mid,pop_4_op_e1_n14_251008_022932,e1,1.90788,2192,0.451214,False,1,pop_17_op_e1_n8_251006_012645,e1,2.5337,0.9976559294073296,0.62582,False,0.5378674149302023,0.4621325850697977,0.62582
puzzle_astar,9,mid,pop_4_op_e1_n14_251008_022932,e1,1.90788,2192,0.451214,False,2,pop_18_op_m1_n14_251006_040930,m1,2.09752,0.9974822905406576,0.1896399999999998,False,0.5794989551804213,0.42050104481957873,0.1896399999999998
puzzle_astar,9,mid,pop_4_op_e1_n14_251008_022932,e1,1.90788,2192,0.451214,False,3,pop_6_op_e1_n10_251005_051231,e1,2.5337,0.9973404255110146,0.62582,False,0.5454218827996845,0.4545781172003155,0.62582
puzzle_astar,9,mid,pop_4_op_e1_n14_251008_022932,e1,1.90788,2192,0.451214,False,4,pop_18_op_e1_n1_251006_031442,e1,2.27773,0.9971858728428858,0.36985,False,0.5708201548287604,0.42917984517123964,0.36985
puzzle_astar,9,mid,pop_4_op_e1_n14_251008_022932,e1,1.90788,2192,0.451214,False,5,pop_18_op_e2_n19_251009_085040,e2,2.5337,0.9971484216447388,0.62582,False,0.38776246190591046,0.6122375380940895,0.62582
puzzle_astar,10,high,pop_18_op_m1_n0_251009_092244,m1,2.37694,3334,0.686291,False,1,pop_19_op_m1_n5_251009_112827,m1,2.37694,0.9994973196483206,0.0,False,0.3119478905092432,0.6880521094907568,0.0
puzzle_astar,10,high,pop_18_op_m1_n0_251009_092244,m1,2.37694,3334,0.686291,False,2,pop_5_op_e1_n16_251023_161129,e1,2.2888,0.9987941596490498,-0.0881399999999996,True,0.6284517201153659,0.3715482798846341,0.08813999999999966
puzzle_astar,10,high,pop_18_op_m1_n0_251009_092244,m1,2.37694,3334,0.686291,False,3,pop_15_op_m1_n1_251009_031407,m1,2.2888,0.9986639045124238,-0.0881399999999996,True,0.39241678974745686,0.6075832102525431,0.08813999999999966
puzzle_astar,10,high,pop_18_op_m1_n0_251009_092244,m1,2.37694,3334,0.686291,False,4,pop_14_op_e1_n14_251009_000518,e1,2.10756,0.9985954261694456,-0.2693799999999999,True,0.4375170102038497,0.5624829897961503,0.26937999999999995
puzzle_astar,10,high,pop_18_op_m1_n0_251009_092244,m1,2.37694,3334,0.686291,False,5,pop_12_op_m1_n12_251008_195611,m1,2.5337,0.9985820248295488,0.1567600000000002,False,0.3245837912000149,0.6754162087999851,0.15676000000000023
