i,j,heuristic_i,heuristic_j,distance_struct,distance_perf
1074,1332,pop_3_op_m1_n1_251226_020829,pop_7_op_e1_n16_251226_131453,0.6650319,202246.0
438,1160,pop_14_op_e1_n4_251227_125901,pop_4_op_m2_n11_251226_055944,0.69526094,253120.25
389,1428,pop_13_op_m1_n13_251227_112032,pop_8_op_e2_n16_251226_172614,0.6577379,213701.25
457,867,pop_14_op_e2_n4_251227_135021,pop_19_op_m2_n19_251228_083956,0.49702573,441766.0
676,877,pop_17_op_e2_n15_251228_000153,pop_1_op_e1_n0_251225_183903,0.6670336,253138.75
272,1030,pop_12_op_e1_n14_251227_060501,pop_3_op_e1_n13_251226_003906,0.69179916,273917.0
14,196,pop_0_op_e1_n7_251225_153652,pop_11_op_e1_n17_251227_024432,0.8513187,360372.5
867,1118,pop_19_op_m2_n19_251228_083956,pop_4_op_e1_n7_251226_034419,0.45120776,289436.0
786,958,pop_18_op_m2_n12_251228_051251,pop_2_op_e1_n16_251225_213311,0.6489197,537635.5
1111,1220,pop_4_op_e1_n18_251226_034419,pop_5_op_m1_n17_251226_082330,0.51937634,229679.5
587,1550,pop_16_op_e1_n2_251227_194508,pop_9_op_m2_n3_251226_223416,0.37615153,75513.75
802,1034,pop_19_op_e1_n0_251228_060424,pop_3_op_e1_n18_251226_003906,0.76868486,229924.25
637,1528,pop_16_op_m2_n12_251227_221945,pop_9_op_m1_n19_251226_214405,0.5256231,203278.5
351,632,pop_13_op_e1_n15_251227_092959,pop_16_op_m1_n8_251227_212615,0.66560674,177218.25
650,1016,pop_16_op_m2_n6_251227_221945,pop_2_op_m2_n18_251225_235254,0.6493138,135210.25
205,1267,pop_11_op_e1_n7_251227_024432,pop_6_op_e1_n6_251226_100202,0.6841379,227466.0
102,500,pop_0_op_m2_n2_251225_175347,pop_14_op_m2_n9_251227_152817,0.6857755,95375.75
259,1490,pop_11_op_m2_n2_251227_051511,pop_9_op_e1_n19_251226_200158,0.5589165,315698.75
202,520,pop_11_op_e1_n4_251227_024432,pop_15_op_e2_n0_251227_171036,0.7211247,326301.25
35,1021,pop_0_op_e2_n9_251225_162047,pop_2_op_m2_n4_251225_235254,0.77131456,278470.25
165,800,pop_10_op_m1_n7_251227_010748,pop_18_op_m2_n8_251228_051251,0.5996839,95498.75
140,1259,pop_10_op_e2_n19_251227_001656,pop_6_op_e1_n17_251226_100202,0.68753856,1401.0
851,1201,pop_19_op_m1_n4_251228_074716,pop_5_op_e2_n16_251226_073535,0.7593415,21233.0
1085,1124,pop_3_op_m2_n11_251226_025640,pop_4_op_e2_n12_251226_042834,0.4460422,106710.5
1084,1392,pop_3_op_m2_n10_251226_025640,pop_7_op_m2_n19_251226_154343,0.70510423,116955.5
719,1291,pop_17_op_m2_n2_251228_014656,pop_6_op_m1_n10_251226_113847,0.5761013,79555.5
1116,1123,pop_4_op_e1_n5_251226_034419,pop_4_op_e2_n11_251226_042834,0.63558096,248493.25
251,252,pop_11_op_m2_n13_251227_051511,pop_11_op_m2_n14_251227_051511,0.35342032,124317.0
263,1402,pop_11_op_m2_n6_251227_051511,pop_8_op_e1_n0_251226_163555,0.6448167,158929.5
773,780,pop_18_op_m1_n19_251228_041951,pop_18_op_m1_n7_251228_041951,0.31360498,541487.25
1025,1460,pop_2_op_m2_n8_251225_235254,pop_8_op_m1_n9_251226_182024,0.6105702,438663.75
237,1038,pop_11_op_m1_n19_251227_042439,pop_3_op_e1_n3_251226_003906,0.7554916,124559.0
774,1224,pop_18_op_m1_n1_251228_041951,pop_5_op_m1_n2_251226_082330,0.45779005,265325.25
160,1084,pop_10_op_m1_n2_251227_010748,pop_3_op_m2_n10_251226_025640,0.7310733,111325.0
270,771,pop_12_op_e1_n12_251227_060501,pop_18_op_m1_n17_251228_041951,0.5858779,434725.25
233,694,pop_11_op_m1_n15_251227_042439,pop_17_op_m1_n14_251228_005726,0.5096061,153875.0
258,842,pop_11_op_m2_n1_251227_051511,pop_19_op_m1_n14_251228_074716,0.65986603,501891.75
593,987,pop_16_op_e1_n8_251227_194508,pop_2_op_e2_n9_251225_221616,0.8084384,310261.0
179,371,pop_10_op_m2_n1_251227_015504,pop_13_op_e2_n15_251227_102305,0.5174161,469776.25
469,1352,pop_14_op_m1_n16_251227_143951,pop_7_op_e2_n19_251226_140215,0.72811747,315039.25
472,1064,pop_14_op_m1_n1_251227_143951,pop_3_op_m1_n10_251226_020829,0.70402306,239094.5
981,1028,pop_2_op_e2_n3_251225_221616,pop_3_op_e1_n10_251226_003906,0.6588115,144318.75
945,1170,pop_1_op_m2_n4_251225_204715,pop_4_op_m2_n2_251226_055944,0.69808763,317526.0
56,563,pop_0_op_i1_n2_251225_145628,pop_15_op_m2_n15_251227_185242,0.851099,138181.75
1346,1494,pop_7_op_e2_n12_251226_140215,pop_9_op_e1_n4_251226_200158,0.7588799,351924.0
136,1510,pop_10_op_e2_n15_251227_001656,pop_9_op_e2_n1_251226_205529,0.5553016,120246.25
