i,j,heuristic_i,heuristic_j,distance_struct,distance_perf
2349,4150,pop_19_op_e1_n10_250822_032916,pop_3_op_m1_n13_250825_130546,0.8618883,8.06364
1803,2642,pop_11_op_m2_n14_250821_205841,pop_3_op_m2_n18_250821_150921,0.79741555,8.25538
173,3531,pop_10_op_m2_n16_250818_151722,pop_14_op_e1_n12_250825_220723,0.94273996,0.30905002
649,3420,pop_17_op_e1_n12_250819_144727,pop_12_op_m1_n15_250825_203123,0.9329417,6.44276
1140,2197,pop_4_op_m1_n14_250816_234753,pop_17_op_e1_n12_250822_005416,0.9160229,4.3030095
532,4515,pop_15_op_e2_n9_250819_075923,pop_8_op_e2_n13_250825_163723,0.9338074,4.3577795
2042,3700,pop_15_op_e1_n11_250821_232056,pop_16_op_e2_n11_251114_105126,0.8098169,0.7701
3106,4106,pop_0_op_e1_n14_250825_101251,pop_2_op_m2_n7_250825_122724,0.32424405,0.9966999
436,3041,pop_14_op_e1_n9_250819_032631,pop_9_op_e1_n7_250821_185036,0.86516035,0.03999996
2189,2249,pop_16_op_m2_n5_250822_004123,pop_17_op_m1_n8_250822_022054,0.0029743365,0.060119987
3973,4423,pop_1_op_e2_n0_250825_111844,pop_7_op_e1_n18_250825_153457,0.8491383,7.38514
2626,3777,pop_3_op_m1_n3_250821_150204,pop_17_op_e2_n7_251114_113814,0.73777217,0.33473
368,2110,pop_13_op_e2_n19_250819_003818,pop_15_op_m2_n3_250821_235959,0.7449665,0.21689004
326,3554,pop_12_op_m2_n15_250818_224341,pop_14_op_e2_n15_250825_222219,0.90707445,7.25464
1311,2670,pop_6_op_m2_n10_250817_202921,pop_4_op_e2_n10_250821_153039,0.73779035,1.8004799
2659,2949,pop_4_op_e1_n15_250821_151858,pop_7_op_m2_n8_250821_180122,0.79481405,0.80626005
2627,2982,pop_3_op_m1_n4_250821_150204,pop_8_op_e2_n5_250821_182057,0.76898456,1.3961301
2572,4295,pop_2_op_m2_n7_250821_143855,pop_5_op_e2_n5_250825_143236,0.91572565,7.2919803
420,431,pop_14_op_e1_n11_250819_032631,pop_14_op_e1_n4_250819_032631,0.48558307,0.37215
1842,2598,pop_12_op_e2_n15_250821_212419,pop_3_op_e2_n14_250821_145229,0.23437324,8.61877
1264,3693,pop_6_op_e1_n1_250817_151643,pop_16_op_e1_n3_251114_103613,0.9471585,0.17218
1412,4461,pop_8_op_e1_n15_250818_041433,pop_7_op_m1_n17_250825_160319,0.9170829,12.85214
771,2801,pop_18_op_m1_n2_250819_203800,pop_6_op_e1_n13_250821_163713,0.84325343,5.11189
143,1025,pop_10_op_e2_n7_250818_131639,pop_2_op_m2_n9_250816_063801,0.43874988,8.18676
1383,1614,pop_7_op_m1_n7_250818_013530,pop_0_op_i1_n3_250821_114751,0.8820961,2.2929
490,2029,pop_14_op_m2_n3_250819_061049,pop_14_op_m2_n18_250821_231254,0.8721263,8.45574
2990,4566,pop_8_op_m1_n12_250821_183518,pop_8_op_m2_n8_250825_170618,0.6716631,0.17708
997,2438,pop_2_op_m1_n18_250816_042619,pop_1_op_e1_n6_250821_132746,0.6751937,1.9020399
1285,2591,pop_6_op_e2_n3_250817_171559,pop_3_op_e1_n8_250821_144345,0.9171693,0.96993005
1898,4215,pop_13_op_e1_n14_250821_215840,pop_4_op_e2_n1_250825_134525,0.84653705,10.36983
2012,4612,pop_14_op_m1_n2_250821_230549,pop_9_op_m1_n14_250825_174611,0.8921596,8.64158
1446,3965,pop_8_op_m1_n11_250818_061806,pop_1_op_e1_n2_250825_110419,0.73598564,0.45335
161,1744,pop_10_op_m1_n5_250818_140658,pop_11_op_e1_n10_250821_202035,0.7619172,1.28491
1087,3718,pop_3_op_m2_n13_250816_161636,pop_16_op_m1_n16_251114_110423,0.8435322,0.045110017
2455,3818,pop_1_op_e2_n5_250821_134426,pop_18_op_e1_n12_251114_120931,0.9065812,0.47056
270,786,pop_12_op_e1_n18_250818_200713,pop_18_op_m2_n16_250819_213621,0.3176281,8.48408
3205,3976,pop_0_op_m2_n15_250825_105419,pop_1_op_e2_n12_250825_111844,0.5033866,3.7845402
1307,3464,pop_6_op_m1_n7_250817_185429,pop_13_op_e1_n1_250825_210427,0.8927519,1.3803997
1161,4264,pop_4_op_m2_n15_250817_021802,pop_5_op_e1_n11_250825_141707,0.9259601,8.39206
1364,2588,pop_7_op_e2_n7_250817_235400,pop_3_op_e1_n5_250821_144345,0.9289643,0.08638999
2018,2619,pop_14_op_m1_n8_250821_230549,pop_3_op_m1_n15_250821_150204,0.80586123,0.14980003
813,3075,pop_19_op_e1_n4_250819_223305,pop_9_op_m1_n3_250821_191812,0.8820011,13.594271
42,586,pop_0_op_i1_n11_250815_092055,pop_16_op_e1_n7_250819_105708,0.4184379,6.27269
2588,3336,pop_3_op_e1_n5_250821_144345,pop_11_op_m1_n10_250825_193956,0.89830387,0.27688
2346,2859,pop_18_op_m2_n8_250822_032258,pop_6_op_m2_n13_250821_171918,0.722774,8.51916
3316,3642,pop_11_op_e2_n0_250825_192131,pop_15_op_e2_n7_250826_001255,0.576259,1.01866
1753,4628,pop_11_op_e1_n1_250821_202035,pop_9_op_m2_n10_250825_175959,0.8632358,8.66333
2395,3087,pop_19_op_m1_n2_250822_035734,pop_9_op_m2_n15_250821_192903,0.7791397,0.15994999
1901,4561,pop_13_op_e1_n18_250821_215840,pop_8_op_m2_n3_250825_170618,0.8699042,3.2911103
1047,1888,pop_3_op_e2_n12_250816_111346,pop_12_op_m2_n4_250821_215033,0.85253257,5.96673
1942,3033,pop_13_op_m1_n3_250821_222218,pop_9_op_e1_n17_250821_185036,0.78170073,13.7215805
614,3782,pop_16_op_m1_n17_250819_125738,pop_17_op_m1_n11_251114_114753,0.9480235,0.07541001
305,1492,pop_12_op_m1_n13_250818_214935,pop_9_op_e1_n2_250818_080454,0.06219077,0.22532001
775,4448,pop_18_op_m1_n6_250819_203800,pop_7_op_e2_n5_250825_155022,0.89856935,1.48458
603,1553,pop_16_op_e2_n6_250819_115329,pop_9_op_m2_n4_250818_113900,0.79453075,8.48994
105,3047,pop_0_op_m2_n5_250815_160637,pop_9_op_e2_n12_250821_190214,0.89951146,0.43854004
493,2389,pop_14_op_m2_n6_250819_061049,pop_19_op_m1_n14_250822_035734,0.84098077,6.3544497
418,3760,pop_14_op_e1_n0_250819_032631,pop_17_op_e1_n8_251114_112630,0.8571626,5.7770696
2540,3585,pop_2_op_m1_n13_250821_142948,pop_14_op_m1_n8_250825_223750,0.8430598,0.46462002
3238,3356,pop_10_op_e2_n0_250825_182734,pop_11_op_m2_n10_250825_195041,0.58052766,0.12880999
3237,4155,pop_10_op_e1_n9_250825_181006,pop_3_op_m1_n18_250825_130546,0.78730124,2.48963
2146,3854,pop_16_op_e2_n19_250822_002000,pop_18_op_m1_n15_251114_123555,0.77487355,0.13182999
3332,3354,pop_11_op_e2_n7_250825_192131,pop_11_op_m1_n9_250825_193956,0.7002723,0.46883
749,755,pop_18_op_e2_n19_250819_193750,pop_18_op_e2_n6_250819_193750,0.45763206,0.15802002
787,4185,pop_18_op_m2_n17_250819_213621,pop_3_op_m2_n9_250825_132000,0.9152939,3.20555
2309,2328,pop_18_op_m1_n10_250822_030838,pop_18_op_m2_n0_250822_032258,0.5008101,13.74296
3061,4359,pop_9_op_e2_n8_250821_190214,pop_6_op_e2_n11_250825_151150,0.8270987,8.4166
707,3100,pop_17_op_m2_n14_250819_173837,pop_9_op_m2_n9_250821_192903,0.78364885,0.09378001
2311,3655,pop_18_op_m1_n12_250822_030838,pop_15_op_m1_n1_250826_002514,0.8194785,0.28345
480,3235,pop_14_op_m2_n12_250819_061049,pop_10_op_e1_n7_250825_181006,0.8755573,8.595309
805,2303,pop_19_op_e1_n15_250819_223305,pop_18_op_e2_n5_250822_025350,0.7923011,4.81415
696,2073,pop_17_op_m1_n4_250819_163859,pop_15_op_e2_n4_250821_233607,0.9069091,2.92126
772,2514,pop_18_op_m1_n3_250819_203800,pop_2_op_e1_n7_250821_140752,0.720724,0.359
1770,2946,pop_11_op_e2_n19_250821_203358,pop_7_op_m2_n5_250821_180122,0.8029887,1.8942001
536,1109,pop_15_op_m1_n12_250819_085901,pop_4_op_e1_n19_250816_190028,0.5121089,8.594589
1401,4036,pop_7_op_m2_n5_250818_030647,pop_2_op_e1_n12_250825_115049,0.93818253,7.3490696
1410,3177,pop_8_op_e1_n13_250818_041433,pop_0_op_i1_n9_250825_093130,0.93804914,5.1333303
2928,3068,pop_7_op_m1_n7_250821_175151,pop_9_op_m1_n14_250821_191812,0.6409563,0.09247002
2821,3492,pop_6_op_e2_n15_250821_165201,pop_13_op_m1_n12_250825_214156,0.8279131,0.013200015
168,1681,pop_10_op_m2_n11_250818_151722,pop_10_op_e1_n5_250821_193729,0.66933715,2.95907
4018,4459,pop_1_op_m2_n14_250825_114218,pop_7_op_m1_n15_250825_160319,0.8480839,10.38797
407,4509,pop_13_op_m2_n18_250819_023104,pop_8_op_e1_n7_250825_162511,0.9279735,1.02476
1592,4454,pop_0_op_i1_n10_250821_120940,pop_7_op_m1_n10_250825_160319,0.8198404,10.28872
548,648,pop_15_op_m1_n7_250819_085901,pop_17_op_e1_n11_250819_144727,0.62012774,0.03999996
1575,1824,pop_0_op_e2_n12_250821_124235,pop_12_op_e1_n15_250821_210722,0.7109765,2.62918
1080,4469,pop_3_op_m1_n7_250816_134737,pop_7_op_m1_n6_250825_160319,0.9553408,0.37027
1702,2094,pop_10_op_e2_n7_250821_195019,pop_15_op_m1_n7_250821_235057,0.7499961,1.8999996
4222,4530,pop_4_op_e2_n8_250825_134525,pop_8_op_m1_n10_250825_165026,0.8215179,0.03173995
2300,3546,pop_18_op_e2_n2_250822_025350,pop_14_op_e1_n8_250825_220723,0.8380297,0.0
3251,3582,pop_10_op_e2_n3_250825_182734,pop_14_op_m1_n4_250825_223750,0.7670597,10.351379
1960,2125,pop_13_op_m2_n2_250821_223431,pop_16_op_e1_n18_250822_000601,0.25844097,10.57111
1235,4352,pop_5_op_m2_n10_250817_123940,pop_6_op_e1_n5_250825_150109,0.8463903,0.021990001
3551,4275,pop_14_op_e2_n12_250825_222219,pop_5_op_e1_n4_250825_141707,0.61905587,1.81326
3748,4503,pop_17_op_e1_n10_251114_112630,pop_8_op_e1_n19_250825_162511,0.7684999,0.18175
1224,3784,pop_5_op_m1_n19_250817_100054,pop_17_op_m1_n14_251114_114753,0.92021626,1.28469
3028,3618,pop_9_op_e1_n12_250821_185036,pop_15_op_e1_n2_250825_230244,0.87038356,13.1320505
443,1213,pop_14_op_e2_n15_250819_041931,pop_5_op_e2_n9_250817_071625,0.7978807,0.70217
1322,3331,pop_6_op_m2_n2_250817_202921,pop_11_op_e2_n6_250825_192131,0.8932485,6.8442903
3572,3666,pop_14_op_m1_n13_250825_223750,pop_15_op_m2_n11_250826_004250,0.7014566,0.10681999
1519,2088,pop_9_op_m1_n0_250818_104712,pop_15_op_m1_n1_250821_235057,0.85914284,0.107219994
801,3424,pop_19_op_e1_n11_250819_223305,pop_12_op_m1_n19_250825_203123,0.9287665,7.23519
1265,4401,pop_6_op_e1_n2_250817_151643,pop_6_op_m2_n16_250825_152655,0.95682627,0.21811001
368,2269,pop_13_op_e2_n19_250819_003818,pop_17_op_m2_n8_250822_023320,0.7144117,3.9341102
447,3999,pop_14_op_e2_n19_250819_041931,pop_1_op_m1_n15_250825_113321,0.9428606,0.17282
1320,2077,pop_6_op_m2_n19_250817_202921,pop_15_op_m1_n0_250821_235057,0.7196277,0.041069984
1670,4194,pop_10_op_e1_n12_250821_193729,pop_4_op_e1_n17_250825_133210,0.8839716,0.72533995
592,1595,pop_16_op_e2_n12_250819_115329,pop_0_op_i1_n12_250821_114751,0.9487294,9.77679
1734,2117,pop_10_op_m2_n1_250821_201239,pop_16_op_e1_n0_250822_000601,0.4379956,8.448441
2033,3271,pop_14_op_m2_n3_250821_231254,pop_10_op_m1_n3_250825_184151,0.86021966,2.9287899
940,1383,pop_1_op_m2_n15_250815_222812,pop_7_op_m1_n7_250818_013530,0.6116221,4.22746
3353,3783,pop_11_op_m1_n8_250825_193956,pop_17_op_m1_n13_251114_114753,0.7917619,2.20929
1421,1515,pop_8_op_e1_n5_250818_041433,pop_9_op_e2_n6_250818_085443,0.4808161,2.81724
2051,3757,pop_15_op_e1_n1_250821_232056,pop_17_op_e1_n3_251114_112630,0.74027026,0.57563996
2691,3999,pop_4_op_m1_n12_250821_154247,pop_1_op_m1_n15_250825_113321,0.8577493,1.51915
2031,2541,pop_14_op_m2_n1_250821_231254,pop_2_op_m1_n14_250821_142948,0.3909811,0.13865
48,821,pop_0_op_i1_n14_250815_103638,pop_19_op_e2_n11_250819_232713,0.86800855,10.24665
2,2152,pop_0_op_e1_n11_250815_114538,pop_16_op_e2_n6_250822_002000,0.7097135,0.31914
2026,3980,pop_14_op_m2_n15_250821_231254,pop_1_op_e2_n16_250825_111844,0.9073652,9.88135
90,3013,pop_0_op_m2_n0_250815_160637,pop_8_op_m2_n15_250821_184440,0.92163485,6.8692904
3524,4381,pop_13_op_m2_n6_250825_215652,pop_6_op_m1_n15_250825_151929,0.88994986,0.1658
607,2289,pop_16_op_m1_n0_250819_125738,pop_18_op_e1_n9_250822_024320,0.90541124,0.40771002
2521,3343,pop_2_op_e2_n14_250821_141855,pop_11_op_m1_n17_250825_193956,0.897829,0.43065
1342,3082,pop_7_op_e1_n3_250817_221357,pop_9_op_m2_n10_250821_192903,0.83568114,8.522901
2007,2093,pop_14_op_m1_n16_250821_230549,pop_15_op_m1_n6_250821_235057,0.8234434,0.18200001
1434,2056,pop_8_op_e2_n18_250818_051347,pop_15_op_e1_n7_250821_232056,0.8854553,0.053339988
1451,2915,pop_8_op_m1_n16_250818_061806,pop_7_op_m1_n13_250821_175151,0.6573861,1.24423
84,651,pop_0_op_m1_n4_250815_142421,pop_17_op_e1_n14_250819_144727,0.41724375,0.12889001
343,2714,pop_13_op_e1_n13_250818_234141,pop_4_op_m2_n16_250821_155153,0.9250192,7.27118
440,2427,pop_14_op_e2_n12_250819_041931,pop_1_op_e1_n14_250821_132746,0.7559279,2.82649
1043,3019,pop_3_op_e1_n9_250816_084753,pop_8_op_m2_n2_250821_184440,0.9250458,0.25250998
1519,2921,pop_9_op_m1_n0_250818_104712,pop_7_op_m1_n19_250821_175151,0.8583549,0.12781999
392,420,pop_13_op_m1_n4_250819_013409,pop_14_op_e1_n11_250819_032631,0.31585,0.13424999
230,3520,pop_11_op_m1_n15_250818_181344,pop_13_op_m2_n1_250825_215652,0.8919309,3.03982
588,1932,pop_16_op_e1_n9_250819_105708,pop_13_op_m1_n12_250821_222218,0.8154307,0.012790009
1753,3656,pop_11_op_e1_n1_250821_202035,pop_15_op_m1_n2_250826_002514,0.84203726,0.119999886
193,759,pop_11_op_e1_n17_250818_162321,pop_18_op_m1_n0_250819_203800,0.37917513,8.49967
833,1075,pop_19_op_e2_n4_250819_232713,pop_3_op_m1_n2_250816_134737,0.65310335,13.611501
1403,2295,pop_7_op_m2_n7_250818_030647,pop_18_op_e2_n15_250822_025350,0.87802124,0.20912999
