i,j,heuristic_i,heuristic_j,distance_struct,distance_perf
165,3378,pop_10_op_m2_n12_251224_164454,pop_13_op_m2_n3_251225_061422,0.024915364,0.09227
621,3271,pop_16_op_m2_n13_251224_182728,pop_12_op_e2_n9_251225_054527,0.008211399,0.84466
1091,2101,pop_3_op_m2_n6_251224_143354,pop_16_op_m2_n8_251225_005606,0.008760666,0.0015100017
509,4319,pop_15_op_e2_n15_251224_175832,pop_8_op_e2_n13_251225_042810,0.011504895,0.029179998
1954,3539,pop_14_op_m2_n5_251225_001033,pop_16_op_e1_n11_251225_065826,0.010505189,0.023850001
2971,3927,pop_9_op_m2_n16_251224_222110,pop_2_op_m1_n4_251225_024720,0.019419106,0.013280001
417,2908,pop_14_op_e1_n13_251224_173716,pop_8_op_m2_n7_251224_220122,0.011255361,0.0021100007
2094,2151,pop_16_op_m2_n1_251225_005606,pop_17_op_m1_n4_251225_011255,0.0010118539,0.58376
3800,4231,pop_19_op_m2_n15_251225_080724,pop_7_op_e1_n10_251225_040312,0.0050792433,0.0027200002
2512,3612,pop_3_op_m1_n19_251224_201815,pop_17_op_e1_n17_251225_071627,0.016020203,0.19217001
352,2018,pop_13_op_e1_n7_251224_172042,pop_15_op_m2_n15_251225_003358,0.008054524,0.69061
312,3400,pop_12_op_m1_n5_251224_171244,pop_14_op_e1_n9_251225_061852,0.0074391286,0.29228002
1254,2554,pop_6_op_m1_n5_251224_154608,pop_4_op_e1_n3_251224_202609,0.014334351,1.2500299
2543,2821,pop_4_op_e1_n10_251224_202609,pop_7_op_m2_n13_251224_213900,0.01946626,0.85712004
2513,2853,pop_3_op_m1_n1_251224_201815,pop_8_op_e1_n7_251224_214409,0.002919417,1.47882
2460,4108,pop_2_op_m2_n3_251224_200551,pop_5_op_e2_n12_251225_033249,0.045680307,0.49563
402,412,pop_13_op_m2_n18_251224_173322,pop_13_op_m2_n9_251224_173322,0.008769768,0.24348998
1761,2485,pop_12_op_e2_n17_251224_231546,pop_3_op_e2_n10_251224_201332,0.0045403517,1.4999499
