pair_idx,heuristic_id_1,heuristic_id_2,raw_app_type,task_name,d_codebleu,d_ngram,d_weighted_ngram,d_syntax,d_dataflow,cb_d_perf
51977,pop_14_op_e2_n19_250825_222219,pop_4_op_e2_n11_250825_134525,premarshalling_astar,Premarshalling,0.6556605136262832,0.7221443535502781,0.7107357961929498,0.4933333333333333,0.6964285714285714,6.37623
51978,pop_14_op_e2_n19_250825_222219,pop_11_op_e1_n2_250818_162321,premarshalling_astar,Premarshalling,0.8007780324125635,0.9340923003167401,0.8977992246302663,0.7659574468085106,0.6052631578947368,7.25404
51979,pop_14_op_e2_n19_250825_222219,pop_11_op_e2_n4_250821_203358,premarshalling_astar,Premarshalling,0.752373930026622,0.8998419556429018,0.8569065117163335,0.7142857142857143,0.5384615384615384,0.6142800000000008
51980,pop_14_op_e2_n19_250825_222219,pop_19_op_m1_n13_251114_131836,premarshalling_astar,Premarshalling,0.5350288171918107,0.5286646379443773,0.518858038230273,0.5,0.5925925925925926,9.30737
51981,pop_14_op_e2_n19_250825_222219,pop_12_op_m1_n14_250825_203123,premarshalling_astar,Premarshalling,0.6351698011280131,0.7797227720153082,0.702619814443926,0.5932203389830508,0.4651162790697675,4.51905
51982,pop_14_op_e2_n19_250825_222219,pop_13_op_m2_n8_250819_023104,premarshalling_astar,Premarshalling,0.8667243166098977,0.9916496983945401,0.9901997211550982,0.7613636363636364,0.7236842105263157,9.11236
51983,pop_14_op_e2_n19_250825_222219,pop_12_op_m2_n19_250818_224341,premarshalling_astar,Premarshalling,0.8344681491516686,0.9880758629222207,0.9862499356548969,0.7428571428571429,0.6206896551724138,9.21046
51984,pop_14_op_e2_n19_250825_222219,pop_9_op_e1_n11_250818_080454,premarshalling_astar,Premarshalling,0.829338847963175,0.9893393596096604,0.9866245228090774,0.71875,0.6226415094339622,9.05605
51985,pop_14_op_e2_n19_250825_222219,pop_17_op_e1_n18_250819_144727,premarshalling_astar,Premarshalling,0.7751799013600831,0.9327601585545905,0.8953179374517798,0.6226415094339622,0.65,9.332370000000001
51986,pop_14_op_e2_n19_250825_222219,pop_9_op_m1_n12_250821_191812,premarshalling_astar,Premarshalling,0.767090996263903,0.901680499102885,0.8436461629154042,0.8095238095238095,0.5135135135135135,9.11268
51987,pop_14_op_e2_n19_250825_222219,pop_4_op_e2_n3_250816_211518,premarshalling_astar,Premarshalling,0.8254600488413193,0.9789946773956499,0.9756402956114062,0.7192982456140351,0.627906976744186,8.83986
51988,pop_14_op_e2_n19_250825_222219,pop_5_op_e1_n8_250821_160044,premarshalling_astar,Premarshalling,0.8117923187640605,0.9370852629841413,0.9286236042959034,0.6621621621621622,0.7192982456140351,4.51905
51989,pop_14_op_e2_n19_250825_222219,pop_15_op_e1_n2_250825_230244,premarshalling_astar,Premarshalling,0.6969025571723548,0.8485845132660547,0.7711495664151404,0.6037735849056604,0.5641025641025641,8.613
51990,pop_14_op_e2_n19_250825_222219,pop_15_op_e1_n6_250825_230244,premarshalling_astar,Premarshalling,0.6350128685333576,0.73847537675326,0.6677501532093988,0.5862068965517242,0.5476190476190477,4.51905
51991,pop_14_op_e2_n19_250825_222219,pop_12_op_e2_n6_250821_212419,premarshalling_astar,Premarshalling,0.8704558143665693,0.9119004825909908,0.9052230909975204,0.8493150684931507,0.8153846153846154,9.28578
51992,pop_14_op_e2_n19_250825_222219,pop_7_op_m1_n7_250825_160319,premarshalling_astar,Premarshalling,0.7073226747262813,0.845511277097378,0.8334248118786695,0.5333333333333333,0.6170212765957447,8.72359
51993,pop_14_op_e2_n19_250825_222219,pop_7_op_m1_n19_250821_175151,premarshalling_astar,Premarshalling,0.8659456705610558,0.9356375300829249,0.929877938299009,0.7843137254901961,0.813953488372093,9.29828
51994,pop_14_op_e2_n19_250825_222219,pop_17_op_m2_n13_251114_115952,premarshalling_astar,Premarshalling,0.5812316740244222,0.5697767910532339,0.5616633150061406,0.5555555555555556,0.6379310344827587,9.28737
51995,pop_14_op_e2_n19_250825_222219,pop_4_op_e2_n1_250821_153039,premarshalling_astar,Premarshalling,0.7547192041220725,0.8973124878096178,0.8576195328189825,0.7234042553191489,0.5405405405405406,8.82244
51996,pop_14_op_e2_n19_250825_222219,pop_19_op_e1_n17_250819_223305,premarshalling_astar,Premarshalling,0.7641918605292897,0.9445784515987283,0.9060761378538533,0.6379310344827587,0.5681818181818181,7.85705
51997,pop_14_op_e2_n19_250825_222219,pop_9_op_e2_n2_250818_085443,premarshalling_astar,Premarshalling,0.834937838049818,0.9880758629222207,0.9848024242615714,0.7352941176470589,0.631578947368421,8.06375
51998,pop_14_op_e2_n19_250825_222219,pop_6_op_m1_n4_250821_170701,premarshalling_astar,Premarshalling,0.8131663432233698,0.9136504391077855,0.8714329353112464,0.7719298245614035,0.6956521739130435,9.29967
51999,pop_14_op_e2_n19_250825_222219,pop_14_op_e1_n19_250821_224258,premarshalling_astar,Premarshalling,0.8093633498767352,0.9109455059850036,0.876507893521937,0.7833333333333333,0.6666666666666667,9.29967
52000,pop_14_op_e2_n19_250825_222219,pop_5_op_m2_n0_250825_145242,premarshalling_astar,Premarshalling,0.7780723122250001,0.8763846348642663,0.8015871129659864,0.8245614035087719,0.6097560975609756,8.97224
52001,pop_14_op_e2_n19_250825_222219,pop_1_op_m1_n8_250815_205401,premarshalling_astar,Premarshalling,0.7507172814302006,0.9394095545729569,0.8745706822589563,0.6888888888888889,0.5,8.85664
52002,pop_14_op_e2_n19_250825_222219,pop_18_op_m1_n10_250822_030838,premarshalling_astar,Premarshalling,0.8335130817882634,0.8923422260720191,0.8820561848697415,0.8055555555555556,0.7540983606557377,4.51905
52003,pop_14_op_e2_n19_250825_222219,pop_18_op_m1_n16_251114_123555,premarshalling_astar,Premarshalling,0.5528916995742421,0.5999200210591586,0.5793390849301171,0.49230769230769234,0.54,9.28737
52004,pop_14_op_e2_n19_250825_222219,pop_0_op_m1_n10_250821_125638,premarshalling_astar,Premarshalling,0.7110333165595711,0.8748525536512943,0.7645188078250857,0.7380952380952381,0.4666666666666667,8.8991
52005,pop_14_op_e2_n19_250825_222219,pop_13_op_m2_n2_250821_223431,premarshalling_astar,Premarshalling,0.8696326705077561,0.9273139431034046,0.9193266328591098,0.9135802469135803,0.7183098591549295,9.28539
52006,pop_14_op_e2_n19_250825_222219,pop_7_op_e1_n13_250817_221357,premarshalling_astar,Premarshalling,0.8350491118106055,0.980086809768062,0.9660384912293006,0.7636363636363637,0.6304347826086957,4.51905
52007,pop_14_op_e2_n19_250825_222219,pop_13_op_e2_n6_250825_212234,premarshalling_astar,Premarshalling,0.4185712182397183,0.634811764078141,0.3492292064417081,0.3902439024390244,0.30000000000000004,0.6142800000000008
52008,pop_14_op_e2_n19_250825_222219,pop_10_op_m2_n12_250821_201239,premarshalling_astar,Premarshalling,0.8691833503146135,0.9095732273531262,0.9035657038592447,0.8571428571428572,0.8064516129032258,9.28578
52009,pop_14_op_e2_n19_250825_222219,pop_19_op_m2_n12_250820_012236,premarshalling_astar,Premarshalling,0.8945387642981015,0.9943675863639935,0.992578121234917,0.8229166666666666,0.7682926829268293,9.27606
52010,pop_14_op_e2_n19_250825_222219,pop_17_op_m1_n14_251114_114753,premarshalling_astar,Premarshalling,0.5388683613711346,0.5158916428971324,0.5106998150097659,0.5217391304347826,0.6071428571428572,9.30737
52011,pop_14_op_e2_n19_250825_222219,pop_18_op_e2_n16_251114_122501,premarshalling_astar,Premarshalling,0.5124353392667782,0.6670865041100158,0.44387934275301566,0.5102040816326531,0.4285714285714286,8.95803
52012,pop_14_op_e2_n19_250825_222219,pop_18_op_m2_n13_250822_032258,premarshalling_astar,Premarshalling,0.7698948811462545,0.9136504391077855,0.874603389896218,0.8297872340425532,0.46153846153846156,9.28539
52013,pop_14_op_e2_n19_250825_222219,pop_2_op_e2_n9_250816_021335,premarshalling_astar,Premarshalling,0.7699540533051081,0.9805788734057126,0.9575706731480536,0.675,0.4666666666666667,8.91986
52014,pop_14_op_e2_n19_250825_222219,pop_10_op_m1_n13_250818_140658,premarshalling_astar,Premarshalling,0.8682467594207511,0.992495377133207,0.991519930198757,0.6781609195402298,0.8108108108108107,5.07718
52015,pop_14_op_e2_n19_250825_222219,pop_6_op_m2_n0_250825_152655,premarshalling_astar,Premarshalling,0.5978669349790162,0.6721886323879712,0.6224268072859631,0.5254237288135593,0.5714285714285714,7.46968
52016,pop_14_op_e2_n19_250825_222219,pop_15_op_e1_n18_250825_230244,premarshalling_astar,Premarshalling,0.62322919941251,0.6931256294899624,0.6780152696399929,0.5636363636363637,0.5581395348837209,0.5942799999999995
52017,pop_14_op_e2_n19_250825_222219,pop_14_op_m1_n15_250821_230549,premarshalling_astar,Premarshalling,0.8043940538128975,0.9101608090788977,0.8793794241636971,0.7758620689655172,0.6521739130434783,9.28539
52018,pop_14_op_e2_n19_250825_222219,pop_2_op_e1_n16_250825_115049,premarshalling_astar,Premarshalling,0.6868193024635921,0.7122895296474261,0.6980829183021806,0.575,0.7619047619047619,4.51905
52019,pop_14_op_e2_n19_250825_222219,pop_12_op_e1_n4_250818_200713,premarshalling_astar,Premarshalling,0.8931501779072092,0.9944787218662138,0.992346653987287,0.8055555555555556,0.7802197802197802,9.28856
52020,pop_14_op_e2_n19_250825_222219,pop_18_op_m1_n19_251114_123555,premarshalling_astar,Premarshalling,0.6986855096282156,0.6771244964229111,0.6531297096055144,0.6881720430107527,0.7763157894736842,9.30737
52021,pop_14_op_e2_n19_250825_222219,pop_4_op_e1_n14_250816_190028,premarshalling_astar,Premarshalling,0.87826009639553,0.9911557376830927,0.9900861523439785,0.7757009345794392,0.7560975609756098,0.5409500000000005
52022,pop_14_op_e2_n19_250825_222219,pop_1_op_e1_n11_250821_132746,premarshalling_astar,Premarshalling,0.7458466831101902,0.9253832886275543,0.8891722749820378,0.7142857142857143,0.4545454545454546,4.51905
52023,pop_14_op_e2_n19_250825_222219,pop_10_op_e1_n19_250818_122747,premarshalling_astar,Premarshalling,0.8515653804555328,0.9792347355975248,0.9770267862246059,0.7833333333333333,0.6666666666666667,4.51905
52024,pop_14_op_e2_n19_250825_222219,pop_13_op_m1_n17_250825_214156,premarshalling_astar,Premarshalling,0.49887086797204616,0.6159211591740534,0.501338211234216,0.4363636363636364,0.4418604651162791,8.19975
52025,pop_14_op_e2_n19_250825_222219,pop_10_op_m2_n16_250818_151722,premarshalling_astar,Premarshalling,0.8378611106612286,0.9880758629222207,0.9862499356548969,0.75,0.6271186440677966,9.21046
52026,pop_14_op_e2_n19_250825_222219,pop_1_op_m1_n16_250821_135054,premarshalling_astar,Premarshalling,0.6713797571267832,0.8547046385915978,0.7192072470583923,0.6428571428571428,0.46875,4.51905
52027,pop_14_op_e2_n19_250825_222219,pop_18_op_m2_n11_251114_124328,premarshalling_astar,Premarshalling,0.6058593700609467,0.618639399061742,0.6021144653628359,0.5416666666666667,0.6610169491525424,9.30737
52028,pop_14_op_e2_n19_250825_222219,pop_19_op_m1_n3_251114_131836,premarshalling_astar,Premarshalling,0.553107721583548,0.537770445555773,0.5312856995775913,0.536231884057971,0.6071428571428572,9.30737
52029,pop_14_op_e2_n19_250825_222219,pop_18_op_m2_n17_250819_213621,premarshalling_astar,Premarshalling,0.8901793021661013,0.9934183925452921,0.9918298406501376,0.8222222222222222,0.7532467532467533,9.27745
52030,pop_14_op_e2_n19_250825_222219,pop_0_op_i1_n6_250821_114751,premarshalling_astar,Premarshalling,0.6281708350320618,0.8366025569902971,0.6118174602539377,0.6551724137931034,0.40909090909090906,0.6142800000000008
52031,pop_14_op_e2_n19_250825_222219,pop_0_op_i1_n2_250815_103638,premarshalling_astar,Premarshalling,0.7694334190466534,0.9457710101144091,0.8775182216277598,0.6944444444444444,0.56,1.7642800000000003
52032,pop_14_op_e2_n19_250825_222219,pop_19_op_m1_n0_251114_131836,premarshalling_astar,Premarshalling,0.5839041259414677,0.5717063460814318,0.5603073089202997,0.5584415584415585,0.6451612903225806,9.30559
52033,pop_14_op_e2_n19_250825_222219,pop_6_op_e1_n14_250817_151643,premarshalling_astar,Premarshalling,0.8079667087310083,0.9754683174536425,0.9723946860527664,0.6805555555555556,0.603448275862069,4.51905
52034,pop_14_op_e2_n19_250825_222219,pop_13_op_e2_n2_250821_221005,premarshalling_astar,Premarshalling,0.7853215606839041,0.9040706128083938,0.8600123396804543,0.782608695652174,0.5945945945945945,9.2711
52035,pop_14_op_e2_n19_250825_222219,pop_8_op_e1_n8_250821_181016,premarshalling_astar,Premarshalling,0.7953468430624877,0.9217780713072576,0.8420268833602759,0.8461538461538461,0.5714285714285714,8.78104
52036,pop_14_op_e2_n19_250825_222219,pop_13_op_e2_n2_250825_212234,premarshalling_astar,Premarshalling,0.6569250468167888,0.7377406839240354,0.6784210418046581,0.6153846153846154,0.5961538461538461,1.2857199999999995
52037,pop_14_op_e2_n19_250825_222219,pop_10_op_e2_n1_250825_182734,premarshalling_astar,Premarshalling,0.5829192392874026,0.6803652057215601,0.5588648592171929,0.6290322580645161,0.46341463414634143,0.6142800000000008
52038,pop_14_op_e2_n19_250825_222219,pop_11_op_e1_n2_250821_202035,premarshalling_astar,Premarshalling,0.7815586239350165,0.9136504391077855,0.8803948880586724,0.7017543859649122,0.6304347826086957,4.51905
52039,pop_14_op_e2_n19_250825_222219,pop_12_op_m2_n11_250821_215033,premarshalling_astar,Premarshalling,0.8019461631975366,0.9136504391077855,0.874603389896218,0.8297872340425532,0.5897435897435898,9.28539
52040,pop_14_op_e2_n19_250825_222219,pop_11_op_e1_n1_250825_190557,premarshalling_astar,Premarshalling,0.501246622161616,0.6731879517356478,0.49429853691081593,0.4375,0.4,4.08968
52041,pop_14_op_e2_n19_250825_222219,pop_15_op_e2_n7_250821_233607,premarshalling_astar,Premarshalling,0.8019461631975366,0.9136504391077855,0.874603389896218,0.8297872340425532,0.5897435897435898,9.28539
52042,pop_14_op_e2_n19_250825_222219,pop_7_op_e2_n8_250821_173739,premarshalling_astar,Premarshalling,0.8325950898274491,0.9221016198613352,0.9175304401287334,0.7040816326530612,0.7866666666666666,8.12875
52043,pop_14_op_e2_n19_250825_222219,pop_13_op_e2_n16_250819_003818,premarshalling_astar,Premarshalling,0.8944539945668534,0.994169977739208,0.9924366509347095,0.8229166666666666,0.7682926829268293,9.27947
52044,pop_14_op_e2_n19_250825_222219,pop_19_op_m2_n3_250822_040805,premarshalling_astar,Premarshalling,0.8019461631975366,0.9136504391077855,0.874603389896218,0.8297872340425532,0.5897435897435898,9.28539
52045,pop_14_op_e2_n19_250825_222219,pop_1_op_m1_n8_250821_135054,premarshalling_astar,Premarshalling,0.6417922443736408,0.8251604559493569,0.6203153998520844,0.7142857142857143,0.40740740740740744,4.51905
52046,pop_14_op_e2_n19_250825_222219,pop_19_op_e2_n14_251114_131104,premarshalling_astar,Premarshalling,0.5739762525889315,0.5586418429442273,0.5501445233437023,0.56,0.6271186440677966,9.30559
52047,pop_14_op_e2_n19_250825_222219,pop_19_op_e2_n4_250822_034302,premarshalling_astar,Premarshalling,0.8389091781689474,0.911345761031077,0.8989057495089382,0.8260869565217391,0.7192982456140351,9.28198
52048,pop_14_op_e2_n19_250825_222219,pop_13_op_m1_n17_250821_222218,premarshalling_astar,Premarshalling,0.8135968514211569,0.9144613229021035,0.8680800385915051,0.819672131147541,0.6521739130434783,9.08633
52049,pop_14_op_e2_n19_250825_222219,pop_7_op_e2_n10_250825_155022,premarshalling_astar,Premarshalling,0.4740839341937513,0.6456789283667805,0.4006568084082246,0.475,0.375,7.30861
52050,pop_14_op_e2_n19_250825_222219,pop_5_op_e1_n16_250817_045153,premarshalling_astar,Premarshalling,0.8366350431000759,0.9692120104532445,0.9612880616964324,0.7017543859649122,0.7142857142857143,5.49785
52051,pop_14_op_e2_n19_250825_222219,pop_18_op_e1_n18_251114_120931,premarshalling_astar,Premarshalling,0.5590623193198716,0.557154313036943,0.544286111123831,0.5633802816901409,0.5714285714285714,9.28737
52052,pop_14_op_e2_n19_250825_222219,pop_4_op_e2_n8_250821_153039,premarshalling_astar,Premarshalling,0.7883713668661045,0.9093961512770203,0.8509074980055795,0.8181818181818181,0.575,8.9905
52053,pop_14_op_e2_n19_250825_222219,pop_5_op_m2_n4_250817_123940,premarshalling_astar,Premarshalling,0.7157746576314553,0.8740579267737185,0.8217330114444106,0.6923076923076923,0.475,8.99285
52054,pop_14_op_e2_n19_250825_222219,pop_18_op_m2_n4_250819_213621,premarshalling_astar,Premarshalling,0.7751799013600831,0.9327601585545905,0.8953179374517798,0.6226415094339622,0.65,9.332370000000001
52055,pop_14_op_e2_n19_250825_222219,pop_16_op_m2_n1_250822_004123,premarshalling_astar,Premarshalling,0.7949131721235899,0.9128617767905085,0.8855066906983757,0.7959183673469388,0.5853658536585367,9.28539
52056,pop_14_op_e2_n19_250825_222219,pop_5_op_m1_n13_250821_162031,premarshalling_astar,Premarshalling,0.7933684246863607,0.9195301807775883,0.9003193096638433,0.7413793103448276,0.6122448979591837,9.11256
52057,pop_14_op_e2_n19_250825_222219,pop_10_op_m2_n0_250821_201239,premarshalling_astar,Premarshalling,0.8298032226169995,0.9144613229021035,0.882386371487463,0.796875,0.7254901960784313,9.02856
52058,pop_14_op_e2_n19_250825_222219,pop_0_op_i1_n11_250825_093130,premarshalling_astar,Premarshalling,0.5855303848034665,0.8664182589775054,0.643124094715999,0.5384615384615384,0.2941176470588235,1.2857199999999995
52059,pop_14_op_e2_n19_250825_222219,pop_1_op_e1_n15_250825_110419,premarshalling_astar,Premarshalling,0.7198045299686224,0.8083222863238211,0.7972880853666494,0.5593220338983051,0.7142857142857143,0.6142800000000008
52060,pop_14_op_e2_n19_250825_222219,pop_4_op_e1_n3_250821_151858,premarshalling_astar,Premarshalling,0.7632628296280077,0.9275484011936346,0.8505029173183963,0.775,0.5,4.51905
52061,pop_14_op_e2_n19_250825_222219,pop_0_op_m1_n15_250821_125638,premarshalling_astar,Premarshalling,0.6008423128277487,0.805013981912769,0.6009903155115327,0.6060606060606061,0.3913043478260869,8.73826
52062,pop_14_op_e2_n19_250825_222219,pop_18_op_e2_n16_250822_025350,premarshalling_astar,Premarshalling,0.836373050563116,0.9120939649589738,0.8831500983356737,0.8387096774193549,0.7115384615384616,4.51905
52063,pop_14_op_e2_n19_250825_222219,pop_8_op_m1_n0_250818_061806,premarshalling_astar,Premarshalling,0.8717002156882329,0.9911259651136926,0.9900311586621665,0.691358024691358,0.8142857142857143,4.51905
52064,pop_14_op_e2_n19_250825_222219,pop_2_op_e1_n12_250821_140752,premarshalling_astar,Premarshalling,0.7583512484304193,0.906803997871282,0.8686348941554802,0.6779661016949152,0.5800000000000001,9.06145
52065,pop_14_op_e2_n19_250825_222219,pop_18_op_e2_n4_250819_193750,premarshalling_astar,Premarshalling,0.8629424541952269,0.9930290586440269,0.9915368902883711,0.7411764705882353,0.726027397260274,9.22677
52066,pop_14_op_e2_n19_250825_222219,pop_19_op_e2_n12_251114_131104,premarshalling_astar,Premarshalling,0.5862301430814728,0.591007928319499,0.5805765884735218,0.5443037974683544,0.6290322580645161,9.30559
52067,pop_14_op_e2_n19_250825_222219,pop_18_op_e2_n15_250819_193750,premarshalling_astar,Premarshalling,0.8742883439223252,0.991615091398338,0.9902094102664366,0.7717391304347826,0.7435897435897436,6.0594
52068,pop_14_op_e2_n19_250825_222219,pop_5_op_e1_n11_250821_160044,premarshalling_astar,Premarshalling,0.7724409844477232,0.9275484011936346,0.8836890316556592,0.7547169811320755,0.5238095238095238,4.51905
52069,pop_14_op_e2_n19_250825_222219,pop_8_op_m1_n15_250821_183518,premarshalling_astar,Premarshalling,0.8340713876964432,0.9144613229021035,0.8771701398333549,0.8113207547169812,0.7333333333333334,0.6142800000000008
52070,pop_14_op_e2_n19_250825_222219,pop_8_op_m1_n2_250821_183518,premarshalling_astar,Premarshalling,0.7923247020397599,0.9040706128083938,0.838757607115352,0.75,0.6764705882352942,9.30737
52071,pop_14_op_e2_n19_250825_222219,pop_4_op_e1_n1_250821_151858,premarshalling_astar,Premarshalling,0.7935320632671898,0.9275484011936346,0.8713804898336571,0.8070175438596492,0.5681818181818181,4.51905
52072,pop_14_op_e2_n19_250825_222219,pop_6_op_m1_n7_250825_151929,premarshalling_astar,Premarshalling,0.5138483283934017,0.6839041434757078,0.5540885256295849,0.44897959183673475,0.368421052631579,9.03689
52073,pop_14_op_e2_n19_250825_222219,pop_19_op_m2_n11_251114_134114,premarshalling_astar,Premarshalling,0.7551104452087245,0.7395770939294969,0.7310831638092714,0.7303370786516854,0.8194444444444444,9.27265
52074,pop_4_op_m1_n14_250821_154247,pop_8_op_m1_n14_250821_183518,premarshalling_astar,Premarshalling,0.7698229376885621,0.8475707272537308,0.8428321346116288,0.75,0.6388888888888888,0.23598999999999998
52075,pop_4_op_m1_n14_250821_154247,pop_9_op_m1_n0_250818_104712,premarshalling_astar,Premarshalling,0.8481216593390253,0.9827317199634539,0.9543977745355046,0.6428571428571428,0.8125,0.12782
52076,pop_4_op_m1_n14_250821_154247,pop_8_op_m2_n2_250821_184440,premarshalling_astar,Premarshalling,0.7297297646322878,0.8565915400710749,0.8368373223796447,0.6666666666666667,0.5588235294117647,0.23417
52077,pop_4_op_m1_n14_250821_154247,pop_19_op_m2_n5_251114_134114,premarshalling_astar,Premarshalling,0.8049105124268554,0.8780146047147004,0.8504712758814186,0.8026315789473684,0.6885245901639344,0.021590000000000012
52078,pop_4_op_m1_n14_250821_154247,pop_0_op_i1_n9_250825_095101,premarshalling_astar,Premarshalling,0.7613344649118774,0.8318323581156438,0.7620769301032942,0.7714285714285715,0.6799999999999999,13.81733
52079,pop_4_op_m1_n14_250821_154247,pop_19_op_m1_n10_251114_131836,premarshalling_astar,Premarshalling,0.8047899305739865,0.8842394002156486,0.8549122851102352,0.7974683544303798,0.6825396825396826,0.012690000000000007
52080,pop_4_op_m1_n14_250821_154247,pop_17_op_m1_n10_250819_163859,premarshalling_astar,Premarshalling,0.8218789664925572,0.9575268846977816,0.9350786437197044,0.6354166666666667,0.759493670886076,0.18794
52081,pop_4_op_m1_n14_250821_154247,pop_13_op_m1_n8_250821_222218,premarshalling_astar,Premarshalling,0.7274830227215605,0.8580476520996783,0.8320112886808557,0.6744186046511628,0.5454545454545454,0.22305999999999998
52082,pop_4_op_m1_n14_250821_154247,pop_0_op_i1_n14_250825_093130,premarshalling_astar,Premarshalling,0.8332356235870265,0.8774468569301506,0.8774468569301506,0.8780487804878049,0.7,13.81733
52083,pop_4_op_m1_n14_250821_154247,pop_7_op_m2_n10_250818_030647,premarshalling_astar,Premarshalling,0.7563586132199975,0.8740113347942827,0.86119705425592,0.609375,0.6808510638297872,1.0615
52084,pop_4_op_m1_n14_250821_154247,pop_19_op_e2_n17_251114_131104,premarshalling_astar,Premarshalling,0.7812856058105239,0.8521145354468507,0.8302418181435035,0.7761194029850746,0.6666666666666667,0.010910000000000003
52085,pop_4_op_m1_n14_250821_154247,pop_19_op_e1_n19_250822_032916,premarshalling_astar,Premarshalling,0.46185176837858344,0.44573173462655025,0.4295823156319698,0.37209302325581395,0.6,7.5665000000000004
52086,pop_4_op_m1_n14_250821_154247,pop_12_op_e2_n8_250818_205553,premarshalling_astar,Premarshalling,0.8001475508005933,0.9702075224791948,0.9671839229592031,0.5892857142857143,0.6739130434782609,13.81733
52087,pop_4_op_m1_n14_250821_154247,pop_19_op_m2_n13_251114_134114,premarshalling_astar,Premarshalling,0.8095967951738905,0.9067897590663136,0.8698846160602018,0.7011494252873562,0.7605633802816901,0.001590000000000008
52088,pop_4_op_m1_n14_250821_154247,pop_0_op_i1_n14_250815_103638,premarshalling_astar,Premarshalling,0.7882346916087861,0.9477840377946755,0.9294790529647936,0.6756756756756757,0.6,10.584
52089,pop_4_op_m1_n14_250821_154247,pop_12_op_e1_n13_250825_195929,premarshalling_astar,Premarshalling,0.7601846325551839,0.8722202245243887,0.7902191854617424,0.7419354838709677,0.6363636363636364,0.56002
52090,pop_4_op_m1_n14_250821_154247,pop_17_op_m2_n5_250819_173837,premarshalling_astar,Premarshalling,0.8264158384856642,0.972917945996228,0.9463124811171607,0.59375,0.7926829268292683,0.009720000000000006
52091,pop_4_op_m1_n14_250821_154247,pop_19_op_e2_n10_251114_131104,premarshalling_astar,Premarshalling,0.7853137178982821,0.8558912830621794,0.8332245510977938,0.7794117647058824,0.6727272727272727,0.00909
52092,pop_4_op_m1_n14_250821_154247,pop_18_op_m2_n7_250819_213621,premarshalling_astar,Premarshalling,0.8381551741867161,0.9795999375665463,0.95185050318682,0.6168224299065421,0.8043478260869565,0.98952
52093,pop_4_op_m1_n14_250821_154247,pop_11_op_m1_n15_250821_204759,premarshalling_astar,Premarshalling,0.47105075341159885,0.4423332171506711,0.4131959613702765,0.30645161290322576,0.7222222222222222,0.35358
52094,pop_4_op_m1_n14_250821_154247,pop_18_op_e2_n15_251114_122501,premarshalling_astar,Premarshalling,0.7903859619381992,0.8639388043330122,0.8387078003120154,0.7571428571428571,0.7017543859649122,0.00909
52095,pop_4_op_m1_n14_250821_154247,pop_18_op_e1_n0_250822_024320,premarshalling_astar,Premarshalling,0.5359143224894007,0.5514790612866072,0.506221812206105,0.3571428571428571,0.728813559322034,0.0
52096,pop_4_op_m1_n14_250821_154247,pop_3_op_m1_n3_250816_134737,premarshalling_astar,Premarshalling,0.7462782864405163,0.9117105022497708,0.901974072083723,0.5714285714285714,0.6,0.31
52097,pop_4_op_m1_n14_250821_154247,pop_18_op_e2_n19_251114_122501,premarshalling_astar,Premarshalling,0.7845193468892817,0.859326994661087,0.8354274115295804,0.782608695652174,0.6607142857142857,0.00909
52098,pop_4_op_m1_n14_250821_154247,pop_18_op_e2_n17_251114_122501,premarshalling_astar,Premarshalling,0.7821339243902858,0.8471351449618216,0.8300576854908459,0.7704918032786885,0.6808510638297872,0.00519
52099,pop_4_op_m1_n14_250821_154247,pop_3_op_e1_n17_250821_144345,premarshalling_astar,Premarshalling,0.7469410577331139,0.8505906243212195,0.826062495500125,0.7,0.6111111111111112,0.33854
52100,pop_4_op_m1_n14_250821_154247,pop_4_op_e2_n11_250825_134525,premarshalling_astar,Premarshalling,0.8147390939706436,0.9423321077317401,0.931386172912739,0.7066666666666667,0.6785714285714286,2.92205
52101,pop_4_op_m1_n14_250821_154247,pop_11_op_e1_n2_250818_162321,premarshalling_astar,Premarshalling,0.7075287037900022,0.8578009678930127,0.8452141832132449,0.574468085106383,0.5526315789473684,2.04424
52102,pop_4_op_m1_n14_250821_154247,pop_11_op_e2_n4_250821_203358,premarshalling_astar,Premarshalling,0.5439128073694784,0.5531852385456504,0.5324607580698877,0.44897959183673475,0.641025641025641,8.684
52103,pop_4_op_m1_n14_250821_154247,pop_19_op_m1_n13_251114_131836,premarshalling_astar,Premarshalling,0.781918954025041,0.8628486556073949,0.8410798838043156,0.7941176470588236,0.6296296296296297,0.00909
52104,pop_4_op_m1_n14_250821_154247,pop_12_op_m1_n14_250825_203123,premarshalling_astar,Premarshalling,0.811075598029196,0.8797160548966138,0.8703017491239938,0.7966101694915254,0.6976744186046512,13.81733
52105,pop_4_op_m1_n14_250821_154247,pop_13_op_m2_n8_250819_023104,premarshalling_astar,Premarshalling,0.8000876898117051,0.9568130674894788,0.9349252515659542,0.5454545454545454,0.7631578947368421,0.18591999999999997
52106,pop_4_op_m1_n14_250821_154247,pop_12_op_m2_n19_250818_224341,premarshalling_astar,Premarshalling,0.7980185114764458,0.9710707491176416,0.9658308829950378,0.6,0.6551724137931034,0.08781999999999998
52107,pop_4_op_m1_n14_250821_154247,pop_9_op_e1_n11_250818_080454,premarshalling_astar,Premarshalling,0.783997116404682,0.9685943289431962,0.9633847027132678,0.5625,0.6415094339622642,0.24223
